,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9,coef10,coef11,coef12,coef13,coef14,coef15,coef16,coef17,coef18,coef19,coef20,coef21,coef22,coef23,coef24,coef25,coef26,coef27,coef28,coef29,coef30,coef31,coef32,coef33,coef34,coef35,coef36,coef37,coef38,name
condition3,-0.098652743,0.20878807,0.120775567,0.0611145,-0.030424794,-0.059881579,0.005490607,0.02133497,-0.014968369,0.005867633,-0.096395686,-0.00676836,0.0271663,-5.07E-05,0.014932179,-0.024595404,-0.009351105,-0.016951714,0.302950629,0.189992701,-0.016182705,0.037675465,-0.018161993,-0.010415106,-0.046809272,-0.001024985,-0.001480687,-0.165707139,-0.065166436,0.178599144,0.165930395,0.076149084,-0.031267318,-0.016107694,0.000110279,-0.044312318,1.375309679,186.4948088,condition3_2_3_3_2
condition3,0.150378247,0.229954828,0.043355678,0.00386238,0.013049979,0.009304515,0.00215935,-0.027720359,0.048227947,-0.051330801,-0.134578429,0.076534433,-0.046288179,-0.09268266,0.024693225,0.005380152,-0.019127609,0.013437771,0.453991145,0.117058636,-0.238497959,-0.046986623,0.109012878,0.062926047,0.002613781,-0.038890237,0.020983826,-0.038139111,0.102241571,0.113448252,-0.021893029,-0.063095815,-0.021489455,0.0522769,0.004527682,0.022638005,1.56454869,168.5245029,condition3_2_3_3_1
condition3,0.1515176,0.037023717,0.084803092,0.033862087,0.022530295,-0.030425699,-0.005854755,0.028849061,-0.015276585,0.220190467,-0.133375391,0.063002204,0.047514222,0.038121134,-0.02635913,-0.009743732,-0.006326495,0.017114602,0.065761353,0.095138702,-0.123757922,-0.05728648,-0.024880763,-0.000543286,0.025709734,0.053136403,0.011183219,0.090415434,-0.083755007,0.095494342,0.11367706,0.049038105,-0.036941972,-0.013655018,0.014723097,-0.005197716,1.441632498,190.2335593,condition3_2_3_3_0
condition3,0.008235626,0.120411783,-0.034230789,-0.020949892,-0.020319428,-0.026810111,0.002954778,-0.018317202,-0.004987081,0.106873062,0.058736136,0.17435113,-0.047970739,-0.016848998,-0.000889576,0.000797421,0.01249909,0.00174472,0.358701734,-0.054060372,-0.241884066,0.046847423,0.078594221,-0.034761637,-0.017804138,0.027639355,0.024009218,0.001256615,0.084300686,-0.040008825,-0.051907427,0.017083058,0.011363565,-0.019517218,-0.019904032,0.009755802,1.510417443,148.8479412,condition3_2_3_10_0
condition3,-0.139706365,0.208490452,0.143109749,-0.043876546,-0.010824881,-0.008897643,0.02153268,0.001163499,-0.025283806,-0.149953041,-0.15989267,0.056323505,-0.012460562,-0.023032387,-0.009690427,0.044194648,0.006192207,0.059144704,0.53197012,0.26697105,0.002239323,0.022538713,-0.013539569,-0.032402207,-0.019122224,0.002820523,-0.044867263,-0.298321258,-0.089865367,0.257542111,0.234187596,0.029830391,-0.026225865,0.004982718,0.013157877,0.008121885,1.460837381,160.831429,condition3_2_3_10_1
condition3,0.080919745,-0.067473867,-0.033164164,0.02380949,-0.017790078,-0.001044259,0.002975934,0.009512782,0.010705413,0.317488845,0.041903447,0.028298895,0.000228964,-0.023502674,0.005940244,-0.001714628,-0.007384747,-0.001268614,-0.049884577,-0.030116176,-0.062744895,0.005958829,0.040034029,-0.022326063,-0.011197165,0.024000172,0.001058451,0.026346436,-0.126855504,0.024415801,0.031836455,-0.007038761,-0.024463382,0.001931361,-0.007287697,-0.002599602,1.471320094,193.1769748,condition3_2_3_10_2
condition3,0.01138328,0.240271853,-0.018355397,0.051299601,-0.023872042,-0.013755513,-0.015131,0.028148862,0.052330889,-0.168464765,0.021196092,-0.01479105,0.002043747,-0.024876978,-0.004779676,0.033678194,-0.002988779,0.010347885,0.521055618,9.09E-06,-0.213851171,-0.062051342,0.118106889,0.072080948,-0.101013705,-0.014131633,0.023970023,0.085758156,0.221712748,-0.035568759,0.035210266,-0.062336523,0.087553684,0.02294997,-0.042957653,0.019125123,1.497846687,159.3750553,condition3_2_2_10_1
condition3,0.151757909,0.14389913,-0.042897869,0.013881049,0.009558733,-0.011776989,0.002131199,-0.007860617,-0.007695447,0.125595196,0.065340085,0.107029413,-0.052186153,-0.035417126,0.005285757,0.003375598,-0.012511145,-0.003232121,0.170753033,-0.127133646,-0.141068343,0.101170083,-0.017080883,-0.039298092,0.044205383,0.011474296,-0.006512402,0.037099321,0.027006874,-0.064767317,0.039154001,0.04350085,-0.065118382,0.009481442,0.039484221,-0.023080386,1.439230835,196.1375301,condition3_2_2_10_0
condition3,-0.058991707,3.23E-05,-0.031813414,-0.02945187,0.035510731,-0.017224947,0.013236335,-0.026300545,-0.000303864,0.149820536,-0.024195004,0.053075345,-0.037951278,-0.029689133,-0.009402979,-0.03888677,-0.007338461,-0.025459816,0.108378659,-0.002472902,-0.09636346,0.008584568,0.03302291,0.020842458,0.010869389,0.014244625,0.02407431,0.026497698,-0.048774496,-0.051629011,0.028237409,0.008800922,-0.017814187,-0.010431505,0.024416793,0.006586802,1.415636176,183.6131584,condition3_2_2_10_2
condition3,-0.048328128,-0.078441297,-0.021273357,0.013100223,0.01197566,-0.001111046,0.004783164,0.01985737,0.016812611,0.308894052,-0.040327766,0.060153376,0.010416545,-0.008214001,-0.00167667,0.006583151,0.017380398,0.004072939,-0.056326721,0.096995185,-0.073739006,-0.045357492,0.021894292,0.051163965,0.012130457,-0.029143315,-0.022501206,0.04457544,-0.076455579,-0.014179711,-0.004115381,-0.013014782,-0.023097035,-0.028214298,0.025150587,0.003189252,1.41232254,179.192028,condition3_2_2_8_1
condition3,0.106744159,-0.020472346,0.029352153,0.065992011,-0.039045172,-0.007856262,-0.004093388,-0.012928107,0.004549557,0.301310304,0.060184146,0.061377552,-0.021061201,-0.004105584,-0.032097202,-0.018098943,0.005126662,-0.00450468,-0.043384846,-0.046058168,-0.123978635,0.00252086,0.006397548,-0.006285514,-0.023073884,0.010119132,0.00910029,0.006914529,-0.123848679,0.041567471,0.039539602,-0.04535123,-0.044323302,0.001535511,-0.017387015,-0.007415486,1.48626694,195.9551096,condition3_2_2_8_0
condition3,-0.012943723,-0.065621256,0.002397392,0.033100722,-0.001417754,0.006835261,-0.015246556,0.021920513,-0.00937594,0.246292688,0.067812894,0.03987235,0.02801765,-0.044598782,-0.008285056,-0.00930894,0.014690686,0.001485485,0.041638148,0.029017837,-0.058302985,-0.051773384,0.032479309,0.028133411,0.003084879,0.004163293,0.02498016,0.025206045,-0.14267356,-0.027388646,-0.01600771,-0.00299496,-0.035867935,-0.037908106,0.008443102,-0.005371516,1.434045457,196.7444587,condition3_2_2_8_2
condition3,-0.052014234,0.162410653,0.103125779,0.077145941,-0.072038238,-0.042707389,-0.028375296,0.043635848,0.010307564,0.033094994,-0.09114607,0.076715993,0.048819438,-0.0059841,-0.023018288,-0.044810268,0.032015201,0.021989783,0.256462809,0.256693674,-0.088329781,-0.089666121,-0.052328278,-0.050844112,0.002429151,0.021342275,-0.000395186,-0.187149167,0.027225537,0.132890901,0.116738884,0.044876618,-0.026310161,-0.099538707,0.002152581,0.020708324,1.608063902,173.0750694,condition3_2_2_1_1
condition3,-0.006617345,0.100395492,-0.031246796,-0.004197679,0.030736824,0.013640398,0.098427596,0.00106096,-0.062062914,-0.118744481,-0.22011774,-0.024067234,-0.136727546,-0.070840992,0.031939433,0.012771125,0.028994746,0.040333277,0.432187002,-0.029228491,-0.05309194,0.261572559,0.123409279,0.008015066,0.064741263,0.033643218,-0.027805835,-0.220529114,-0.077446912,-0.075599309,-0.04141881,-0.005992621,0.00890061,0.067177261,0.052060345,0.006963278,1.417002764,161.2497288,condition3_2_2_1_0
condition3,-0.085784672,0.218616071,0.004027333,0.018074121,0.01264158,0.00406086,0.007122634,-0.018567195,-0.010363508,0.026520428,0.01555498,0.096457668,0.055754269,-0.009143201,0.009934352,-0.01572324,-0.0086356,0.020460811,0.32893882,0.188651882,-0.129574821,-0.142254534,0.009235108,0.031281656,0.051518423,-0.056305246,-0.070702814,0.073053887,0.127258871,-0.059781091,0.079247179,-0.023474826,-0.024146329,0.04334179,0.01781948,-0.017861418,1.558500263,195.1124928,condition3_2_2_1_2
condition3,-0.151989081,0.270797186,0.085305794,0.019807674,-0.050237254,-0.005567616,0.043636242,0.021553462,0.007518744,0.006710716,-0.188344458,0.167820087,0.08756004,-0.011811162,-0.017996228,0.007936389,0.033998509,0.019471216,0.30484739,0.337715802,-0.067030624,-0.001732598,-0.043198106,-0.058444708,-0.025016192,0.011063242,0.009615776,-0.265108543,0.093870717,0.153626033,0.21954824,0.040869231,-0.04117182,-0.010202306,-0.007406233,0.014547628,1.40426202,180.1342417,condition3_2_2_6_0
condition3,0.073801974,0.053472144,0.204118264,-0.040389608,0.120467354,-0.085257133,0.035552615,-0.01101627,0.042256181,0.00823767,0.027026901,0.08500152,0.099154295,-0.090414027,0.047737532,-0.064800707,-0.01382429,-0.009821843,0.326735354,0.158650202,-0.340206718,-0.185583207,0.114913527,0.093482813,-0.020434656,-0.03003795,-0.024537689,0.153078278,0.080400532,0.163404504,-0.152648646,0.009606375,-0.006371161,0.035898453,0.009042074,0.041241362,1.53380612,144.9577241,condition3_2_2_6_1
condition3,-0.039213652,0.004080237,0.001306202,0.035940077,0.013711344,-0.011182801,-0.013016967,-0.013254404,0.025487175,0.259308095,-0.038115315,0.098642075,0.00055362,-0.031892776,-0.034035986,-0.03413542,0.010765467,-0.003128558,-0.012538887,0.053592032,-0.116338339,-0.025035243,0.021611846,-0.008535868,0.003971622,-0.018007812,-0.004214693,0.09642037,-0.156273671,-0.033925394,0.045128922,-0.018431321,-0.022934082,-0.001471061,0.007606737,0.025403261,1.400664469,192.7796759,condition3_2_2_6_2
condition3,0.080413349,0.249622331,0.034946693,0.051204814,0.035615709,-0.013292808,-0.053232413,0.005205001,0.002396313,0.024185927,-0.167974753,0.13783523,0.05676852,0.009958593,-0.000698106,0.017424332,0.010222827,-0.055009519,0.383007479,0.17506711,-0.257643017,-0.144609481,-0.055558132,0.102525577,0.015081833,-0.049769208,0.066768559,-0.162139649,0.213588336,0.15407349,-0.006282372,-0.047939644,-0.013551654,-0.010682723,0.018019356,0.007190572,1.499301405,160.5257802,condition3_2_2_7_2
condition3,-0.128062511,0.269433509,0.03808309,0.036101344,0.01676471,-0.006952361,0.01306893,-0.004469725,-0.02638013,-0.000961946,-0.017832285,0.095246063,0.037890842,-0.028773909,-0.041247473,-0.005686531,0.007622201,0.007413907,0.449954447,0.190165134,-0.167637323,-0.052200564,-0.028357706,0.009427919,0.040946341,0.023304027,-0.037936055,0.004194739,0.110377345,0.18763944,0.171899026,-0.049044245,-0.113754758,-0.00801972,0.037493358,0.005084327,1.624369634,155.931248,condition3_2_2_7_0
condition3,0.0762305,0.092434397,0.020136112,-0.005631234,0.001692541,0.010418147,-0.012573269,0.009768952,-0.007711068,0.204074292,0.00928741,0.070935419,0.019641034,-0.008927132,0.006256282,-0.005543106,0.013632014,-0.014818542,0.070374257,0.042902526,-0.141791047,-0.031545021,0.009059834,0.01807753,-0.022622742,-0.034788958,0.005139336,0.014759469,-0.096844204,-0.000710461,0.007456023,0.033716647,-0.006277255,0.01730238,0.001784919,-0.012723186,1.556258666,189.8598211,condition3_2_2_7_1
condition3,-0.106026506,0.158552548,0.0621671,0.031122941,0.010623738,-0.011136071,-0.063304846,0.000305157,0.026187036,-0.139511105,-0.086193194,-0.056595471,0.044605102,0.013057929,0.036214659,0.003768011,-0.064651942,0.012385363,0.434628962,0.157246374,0.002821437,0.036112419,0.106599518,-0.121865696,-0.082275514,-0.004828016,0.018390099,-0.111658757,-0.053706055,0.011714182,0.152894065,0.080508054,0.056459104,-0.058802156,-0.002539354,0.019397472,1.371823499,194.7487108,condition3_2_2_9_2
condition3,-0.043177741,0.229988997,0.066701892,-0.014765712,0.00190798,-0.010544804,-0.01081494,-0.014000302,0.006227435,-0.103657438,0.010896014,0.078941637,-0.014371245,-0.061252917,0.011640954,0.030839162,0.006499627,0.006192308,0.481075613,0.119572604,-0.176730908,-0.116281919,-0.000234266,0.05589431,0.026619233,-0.019891196,0.030107933,-0.108654761,0.182661215,0.12537921,0.076746092,-0.061791737,-0.057235951,0.01716918,0.005334716,-0.007966721,1.303585465,181.0467297,condition3_2_2_9_1
condition3,-0.090123007,0.121217741,0.048412865,-0.000838792,-0.023300389,0.003217536,0.01840471,-0.00586187,0.021439779,0.188350219,0.004209662,0.123850602,0.005712822,-0.039549231,-0.006852337,0.019317612,0.028129252,0.011215751,0.139845431,0.042356774,-0.221464652,-0.02348071,0.078342042,0.024311281,-0.039505822,-0.072157429,0.008011199,0.070223571,-0.021097215,0.027274173,-0.014472082,-0.022693818,0.008761934,0.011561469,-0.015194584,-0.013659372,1.517455949,176.3303431,condition3_2_2_9_0
condition3,-0.194022428,0.201573041,-0.007261346,-0.019632734,0.019213001,-0.031527417,0.005402387,-0.031311849,0.031260189,-0.06900693,-0.013964352,0.083435814,-0.020210184,-0.026092096,0.028211334,-0.004772799,-0.039384987,-0.0330263,0.376412219,-0.038612398,-0.171955991,-0.025443072,0.041889132,0.032927495,0.024606962,0.020886403,0.005070185,-0.185967384,0.205415646,0.138834884,-0.051343638,-0.113140497,-0.033170722,0.027823106,0.001127578,0.009676082,1.417518609,165.172916,condition3_2_3_6_0
condition3,0.078708744,0.179487703,0.131570687,0.007953352,0.063624917,-0.075216725,0.090430374,-0.07406179,-0.011142527,0.127904807,0.076788044,0.199436836,0.110534536,-0.063702527,-0.031236854,-0.027152999,0.059901019,-0.04186094,0.211220462,-0.112440057,-0.281216817,-0.124690716,-0.086362363,0.034415705,0.021951456,-0.015143874,0.002690932,-0.051429993,-0.044810572,0.237614454,0.063446746,-0.048537642,-0.120697512,0.123048251,0.045517087,0.037551632,1.636047383,148.0373342,condition3_2_3_6_1
condition3,-0.065823804,0.004904153,0.023629774,0.03331141,0.013291612,0.030329156,0.024958194,-0.024065806,-0.021065488,0.338830488,0.122911604,0.145668164,0.015868484,0.01619179,-0.028609908,-0.017286951,-0.024258609,0.011518924,-0.103859328,-0.213807025,-0.153461038,-0.016494339,-0.042483514,-0.036434927,0.012459217,0.023299633,-0.026849232,-0.244325075,-0.132738942,0.064777969,-0.013304155,0.017055261,0.041561083,0.060202323,-0.007538959,0.026427789,1.641764631,178.2268412,condition3_2_3_6_2
condition3,-0.234486665,0.249053011,0.118772808,0.182750834,-0.001984595,0.009688128,0.013608943,0.037540141,0.009755126,-0.384621677,0.027252525,-0.083997331,0.05749286,-0.02453754,-0.01925116,-0.01195036,0.009847811,-0.039116771,1.130117779,0.090402528,-0.247683864,-0.034840664,-0.049954334,-0.069878833,0.003321735,0.007331979,0.077943579,0.050189391,0.340318343,-0.09335836,0.118878764,0.125006661,-0.060687916,-0.0646891,-0.00314966,0.044173716,1.282936104,151.9691177,condition3_2_3_1_1
condition3,0.010259858,0.089328631,-0.005981704,-0.040582084,0.021431089,-0.007451429,-0.00155564,-0.011551347,-0.00104012,0.123985857,0.077699517,0.073379662,0.002031443,-0.048021771,0.025739042,-0.008920537,-0.001044587,0.001541818,0.232983259,-0.034559381,-0.194771642,0.039342628,0.055463771,-0.030856225,-0.005613089,0.041910658,0.045613992,-0.04398698,-0.068954379,-0.031826487,-0.016179198,0.063933012,0.019012572,-0.014430064,-0.015301163,0.005081838,1.504622566,179.3034743,condition3_2_3_1_0
condition3,-0.149782704,0.062311418,0.100141464,0.021616455,-0.006084106,-0.019309014,0.000470097,0.006816479,0.006685724,0.123742282,-0.035143109,0.123738988,0.013801542,-0.004659444,0.004795272,0.009699325,0.00379503,-0.012198684,0.139357673,0.082192961,-0.16720614,-0.087288271,-0.026303994,0.026752195,0.027136638,-0.008177091,-0.009430301,-0.063920187,-0.05342566,0.022571663,0.036816448,-0.057021845,-0.030085106,0.020186037,0.03528833,0.040293866,1.361745858,198.0493041,condition3_2_3_1_2
condition3,0.016566756,0.247914205,0.052057815,0.061273656,-0.009512054,-0.004255442,0.046702501,-0.045469674,0.02013539,0.082740278,-0.06433918,0.119415667,0.058548551,-0.006224751,-0.030223584,-0.006935955,0.03908091,0.006995354,0.271854021,0.244924691,-0.148755237,-0.140161147,-0.083506559,0.043633579,0.076260996,0.000253938,-0.020784313,0.027125671,0.113442615,0.111319673,0.106772925,-0.03923647,-0.068485036,-0.039493017,0.013963011,0.04978568,1.617032863,179.0801961,condition3_2_3_8_1
condition3,0.083381682,-0.072823768,-0.036504303,0.027831999,-0.007747387,0.01727515,0.020151963,0.002205337,-0.03265811,0.244909651,0.011942411,0.052592604,-0.033225767,0.013954333,-0.033514802,-0.041951534,-0.01363617,-0.023541613,0.011629519,-0.087041444,-0.074915177,0.044502897,-0.009246449,-0.016180368,-0.000502672,0.014286482,0.033552281,0.016197373,-0.1174937,0.045802737,0.00464973,-0.009397212,0.026993028,0.018748897,0.008592809,0.008681825,1.428680638,195.9429138,condition3_2_3_8_0
condition3,0.108012124,0.121947131,0.040529729,0.03551605,0.03440859,-0.035967144,-0.0015071,0.077491733,-0.007698259,0.026384144,0.001195,0.073705976,0.086763256,-0.027350576,0.107105156,-0.072822237,0.038328218,-0.023491764,0.284176052,-0.118661673,-0.158899395,-0.117868961,-0.08570814,-0.107997621,0.137604604,-0.037748699,-0.011239237,0.021508041,0.019315869,0.084322765,0.130120527,0.049105971,-0.17687709,-0.007566653,0.099853509,0.038147755,1.511317425,158.7817426,condition3_2_3_8_2
condition3,-0.090823539,-0.018778366,-0.044679931,0.029791372,-0.046911264,0.003991908,0.047278789,0.000303885,0.005836803,0.230067611,0.029825664,0.066850662,0.042354461,0.015766349,0.043756407,0.060695101,0.019052498,-0.015589903,0.009412571,-0.102997263,-0.162473102,-0.004173169,0.007402989,-0.010886647,-0.053300076,-0.001384275,-0.006819202,-0.118446582,-0.109891866,0.010235408,0.001629726,-0.082937426,-0.01852492,0.041665115,-0.008269107,-0.018140523,1.532098464,176.8620563,condition3_2_3_9_2
condition3,-0.073158522,0.190279834,0.02190966,0.146283925,0.021491045,0.01354332,-0.016752957,-0.046390686,-0.015348298,-0.123967081,-0.14283746,-0.120202308,0.007623118,-0.012744064,0.002718718,0.084111926,0.003469046,-0.047026659,0.453759436,0.109608469,0.049215967,0.073830876,0.146750339,0.040826042,-0.134262151,-0.06797547,-0.001594602,-0.159377211,-0.088039512,-0.005808222,0.17298203,-0.029061005,0.124482172,0.106257544,-0.022053209,0.015172178,1.589141476,155.4142393,condition3_2_3_9_1
condition3,-0.783706832,-0.416009424,-0.028677359,-0.031540697,0.093287782,0.02773066,-0.003061227,-0.012734342,0.008180161,-0.62251828,-0.405792321,-0.206847627,-0.119183745,0.015516136,-0.015361619,0.041295746,-0.013931678,-0.002410029,-0.191734782,0.05313188,0.019879157,-0.176653666,0.029371761,0.018767234,-0.037050818,0.047354237,0.032759997,-0.969423949,-0.138536948,-0.273239575,-0.188953175,0.008254736,-0.011973229,0.00770918,0.027708555,-0.007592062,1.393625309,123.45646,condition3_2_3_9_0
condition3,-0.011059713,0.036616732,-0.00346828,0.034309652,0.01086088,0.002966803,0.002421981,-0.004666644,0.007288535,0.151549064,-0.01209669,0.032639611,0.014573172,-0.010757337,0.0064259,0.03569836,0.010577743,0.00264299,0.077832358,-0.004760873,-0.052593841,0.047488167,0.016880008,0.005458547,-0.037933332,-0.001815779,-0.011565323,0.070665102,-0.089624423,-0.008027279,0.015769764,-0.001770228,0.002646755,0.008028008,0.007962587,0.016270747,1.332530549,243.5966995,condition3_2_3_7_2
condition3,-0.068347606,0.036009482,0.140785485,0.031071011,-0.039016449,0.007824148,-0.017396392,0.048967897,-0.01519831,-0.264297767,-0.073436057,-0.113473132,0.084451367,-0.017148642,-0.00295314,0.037041777,-0.028135989,0.022397115,0.47910325,0.143424924,0.14953897,0.002357425,0.112545811,-0.042789883,0.000545102,-0.028827744,-0.034311392,-0.146935361,-0.223593411,0.120018118,0.102782103,0.072723281,0.03412653,-0.002953189,0.078137263,-0.009337205,1.171828039,180.1593023,condition3_2_3_7_0
condition3,-0.003839156,0.175882522,-0.027549293,0.015534633,0.043577843,0.029204451,0.011819591,0.00860962,-0.003778745,-0.000260509,-0.049898932,0.03715459,0.040487885,-0.035248035,-1.03E-05,0.024205038,-0.003014294,0.020215271,0.335865601,-0.010359291,-0.169447973,0.042144153,0.079141034,-0.031065204,-0.036493362,0.016917413,0.004095645,-0.022609359,0.0134971,-0.05407817,-0.011861261,-0.009218744,0.015474744,-0.004391031,0.003807603,-0.000795621,1.532776959,188.1193336,condition3_2_3_7_1
condition3,0.099978093,0.208268753,-0.003054919,0.038107032,-0.013767043,-0.020518787,-0.036535811,0.02879582,0.013493156,0.072711084,-0.033906274,0.09345598,-0.018063767,-0.009817192,0.007639412,0.006522074,-0.008135567,0.01952934,0.200159603,-0.004983352,-0.191246495,0.01265251,0.019218042,-0.023549933,0.024693724,0.032524552,-0.035513457,0.09903774,0.015278631,-0.001059871,0.036887569,0.057810053,-0.056694668,-0.024364519,0.067373743,0.034642919,1.629696823,162.1747605,condition3_2_2_5_0
condition3,0.006341043,0.051761075,0.001151887,0.043083371,0.04418444,-0.000530034,0.01147611,-0.003938167,0.020915713,0.199595349,-0.018451155,0.019418756,0.027383601,-0.045547759,0.016621975,-0.022607813,-0.026964305,0.00593977,0.038673725,0.034695857,-0.139833738,-0.062769899,0.048494997,-0.029794495,0.012821536,-0.002088935,0.028197045,-0.005944359,-0.133037697,0.038442189,0.029805783,0.059705476,0.013117053,-0.000543036,0.000925499,0.044800837,1.450611801,192.6280407,condition3_2_2_5_1
condition3,0.072626173,0.104664312,0.030870372,0.061018409,-0.012360413,0.016503251,-0.004852032,-0.018309625,-0.019688365,0.099046082,-0.069514217,0.08593793,0.038383814,-0.028379198,-0.030441499,-0.007329141,0.027156013,-0.000269976,0.192909791,-0.019697239,-0.187893792,-0.041860337,0.054653424,0.037574235,0.015147186,-0.002407758,0.01694038,-0.056663069,0.030471066,0.106205613,0.098066849,-0.030587553,0.003028173,0.028429529,-0.001869634,-0.034459097,1.434204953,198.2208512,condition3_2_2_5_2
condition3,-0.008215216,-0.074191099,-0.001964755,0.016138987,0.017145713,0.049839768,-0.012439996,0.010404304,-0.046067611,0.315531126,0.065162303,0.085889087,0.072049531,-0.053748023,0.04226008,-0.032787671,0.007967226,-0.012821074,-0.05735328,-0.213244652,-0.113567674,-0.008123285,0.033534833,-0.080058436,0.001822798,-0.022822835,-0.005379365,-0.078538734,-0.211294645,0.006341449,0.030844314,-0.022947149,0.015766642,0.019312681,0.018316905,-0.024630637,1.557187016,171.635904,condition3_2_2_2_1
condition3,0.103569882,0.092507395,0.023974021,-0.028767986,0.008167897,-0.001856265,0.012440308,0.004687304,0.004770532,0.080353864,-0.034610464,0.024330318,-0.032093818,-0.017518089,-0.02333281,0.030980442,0.010812936,0.040713716,0.180962562,0.105147443,-0.046635771,-0.033252408,0.055411567,0.059275223,0.010189638,-0.039846593,-0.010692028,0.183274807,0.005107847,-0.024529627,0.034419665,0.047119802,0.044548164,0.008423371,-0.059528263,0.010731464,1.25478558,196.1458085,condition3_2_2_2_0
condition3,-0.051378838,0.03292161,0.01437636,0.083529009,0.020709955,-0.003553107,-0.012959006,-0.021050618,-0.008889475,0.190295293,0.020635145,-0.022103376,0.023138569,-0.008010219,0.022394088,0.013930437,0.001373191,-0.007175304,0.186610251,0.027365676,-0.041668215,0.02451683,0.030132111,-0.014338294,-0.057135314,0.001133136,-0.016377472,0.037444274,-0.06671333,0.009652833,0.091277392,0.004673492,0.025750123,0.023922564,-0.020666856,-0.006856248,1.406094998,223.6020536,condition3_2_2_2_2
condition3,0.259182029,0.207432743,-0.057495665,0.051165724,0.042725477,-0.000359613,-0.027471482,0.039022843,0.026615997,-0.104063753,0.183958794,0.053459146,-0.03644289,-0.081358913,0.000617497,-0.033189124,-0.020875231,0.026322729,0.492739837,-0.140723003,0.089185878,-0.022524665,0.050020715,0.067537567,0.0405536,-0.018047035,-0.03205996,0.38392563,-0.122098043,-0.143440622,0.166332843,-0.006906311,0.028020282,-0.002472632,0.094629252,0.004068544,1.352220935,172.8773454,condition3_2_2_3_2
condition3,0.118090908,0.077428619,-0.011498685,0.064334194,-0.017188544,-0.029912064,0.001560365,0.018279575,-0.017628521,0.218143016,0.002211195,0.025426652,-0.012407107,0.004642554,-0.001248506,-0.015664815,0.026916959,0.020710047,0.120016006,-0.025729511,-0.08489435,-0.010470489,-0.027652445,0.019619923,0.011845089,-0.01303086,0.000812138,0.077374211,-0.077867802,-0.037915759,0.059071265,0.025087488,-0.034009976,0.044716549,-0.020497913,-0.011399492,1.459692882,211.7905053,condition3_2_2_3_1
condition3,0.137102028,0.192320894,-0.018639676,0.010660138,0.053017974,-0.031725797,-0.017107378,0.057494599,0.006586743,-0.02608749,-0.035852977,-0.036839834,0.008919306,-0.027952562,0.003905053,0.00320157,-0.015196955,0.032518952,0.33332247,0.015951348,-0.066423462,0.001156737,0.008769621,0.006914716,0.059458083,-0.005444527,-0.071593389,0.117309363,0.015328791,-0.050952602,0.122126134,0.073189138,-0.09359348,0.026179721,0.080162619,-0.006132069,1.526853826,173.4599309,condition3_2_2_3_0
condition3,0.148013904,0.15003553,-0.022181911,0.049636912,-0.007092895,-0.046288714,-0.01117939,0.009605081,-0.015418153,0.024698974,0.007363825,0.02279368,-0.001613439,0.005255758,0.024878004,-0.001532081,0.011579842,0.029681406,0.239259108,-0.082457309,-0.111527104,0.100360663,-0.002829457,-0.041184608,0.051025721,0.005701513,-0.021136868,0.006698775,0.002828386,-0.002286743,0.07516216,0.02590441,-0.055086101,0.018543424,0.04312189,-0.013864629,1.347101766,218.0705514,condition3_2_2_4_2
condition3,0.006719903,0.143941998,0.094453805,0.074410286,0.011403443,-0.01119239,0.000474129,0.006580438,0.060488421,0.080917656,-0.003868975,0.002170885,0.060686093,0.010748067,-0.0208552,-0.013721116,-0.009585424,0.018249979,0.23394846,0.154466155,-0.07655028,-0.051062238,-0.064016015,-0.013717948,-0.032960553,0.042978131,0.01718371,0.058216825,-0.047962862,0.041836605,0.119614476,0.046429294,-0.005532356,-0.084713798,0.002598514,0.045464881,1.399214754,192.0933415,condition3_2_2_4_0
condition3,0.056996259,0.061895828,0.038103278,0.065331047,0.013947987,-0.026294503,-0.070850096,7.09E-05,0.018690724,0.126759156,-0.158217815,-0.013310564,0.065612316,0.056728287,0.03760463,7.26E-05,-0.01017322,0.000453603,0.250886572,0.113749694,0.015287447,-0.036720876,-0.023098674,-0.008501053,-0.043161631,-0.014690824,0.026484097,0.02297546,-0.099223269,-0.018492081,0.133944491,0.062461979,-0.027726337,-0.065611296,-0.040682121,-0.0201842,1.42314005,178.1718406,condition3_2_2_4_1
condition4,0.056473604,0.0099059,0.097616994,-0.050066413,0.019677701,-0.020938891,0.047338285,-0.007636085,-0.013903679,0.036026677,-0.061910433,0.032163771,0.018447046,-0.009987203,-0.109402066,0.034565629,-0.022349936,0.028992148,0.17635422,0.198703982,-0.060780896,-0.046281677,-0.082329337,0.044809886,0.044431604,0.050680154,-0.015446401,0.02501068,-0.127261483,0.029164391,0.030177981,-0.053073306,-0.089663945,-0.011626398,0.038477482,-0.017472304,1.166811088,196.7150235,condition4_1_3_4_3
condition4,0.140443829,0.029291086,0.071146917,-0.035104978,-0.019703293,-0.026896922,0.05147406,-0.014901818,0.028757663,-0.034343378,-0.027175414,0.061981205,0.053188631,0.027908756,0.006926575,-0.021037235,0.040841877,0.008404345,0.128161686,0.003763032,-0.090329192,-0.027261449,-0.017177327,0.02033125,0.037824383,0.004879486,-0.03432247,0.072159451,-0.00950225,0.114753398,0.036052323,-0.021070679,-0.046054004,0.03702687,0.030887127,0.009591014,1.2328681,180.7297476,condition4_1_3_4_0
