,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9,coef10,coef11,coef12,coef13,coef14,coef15,coef16,coef17,coef18,coef19,coef20,coef21,coef22,coef23,coef24,coef25,coef26,coef27,coef28,coef29,coef30,coef31,coef32,coef33,coef34,coef35,coef36,coef37,coef38,name
condition3,-0.179499261,-0.04822251,-0.055161812,-0.004005133,0.076238529,-0.015433667,-0.003684493,-0.01350795,-0.0094543,-0.279605746,-0.180585774,-0.089624661,-0.017110546,0.01970801,0.133318223,0.038227335,0.005980436,0.013716875,0.484189696,-0.046945425,-0.060212012,0.147064236,0.062188625,-0.159186576,-0.028866282,0.054659957,-0.022697621,-0.495455419,-0.302710341,-0.158640077,-0.105922919,0.064778462,-0.036571696,-0.038987101,0.016818462,0.041995447,1.198729073,181.7835585,condition3_2_3_10_1
condition3,-0.001292473,0.136965666,0.073060017,0.047520498,0.092622117,-0.04764523,0.025493633,-0.014369586,0.013626617,-0.046820162,-0.039572462,-0.027611347,0.002913519,-0.002049638,-0.002839233,0.036098843,-0.001366704,-0.027064635,0.286409278,0.068579202,-0.032918243,0.034785284,-0.005058909,-0.047294827,-0.066820447,-0.027387874,0.055172444,-0.082394126,-0.064247398,0.069619101,0.126531684,0.092742267,-0.031207115,0.027404351,-0.084787061,0.004693582,1.29645219,216.4678318,condition3_2_3_10_2
condition3,0.119302505,-0.007129187,0.076233699,0.159596273,-0.040452092,0.003429986,-0.043739902,-0.000521973,0.027697001,-0.080495728,0.111017498,-0.182147306,0.143123886,0.047077699,-0.012436016,0.009675587,-0.038426514,-0.031335637,0.243118607,0.118136273,0.145264925,-0.153215878,0.063059039,-0.093665861,-0.024848335,-0.039852622,0.003321374,0.27665369,-0.184360943,0.093232388,0.060578443,0.045944181,0.012752204,-0.039918121,-0.026208041,-0.042069854,1.371885843,157.6356771,condition3_2_2_10_1
condition3,0.040489912,0.084737316,0.083028205,0.023145252,-0.067146827,0.016008889,-0.029258216,0.018499406,-0.046701634,0.116760419,0.041763122,0.067750183,0.088709371,-0.022493548,-0.02146797,0.019565776,-0.029234742,0.005315343,0.158635348,0.025844151,-0.114391237,-0.103396458,0.033340036,0.026663704,0.003518663,-0.002483283,-0.031428399,0.064691187,-0.039748615,0.08977917,-0.007570134,-0.064018095,-0.014488844,0.015184502,0.077924478,-0.049632883,1.378887648,204.4563046,condition3_2_2_10_0
condition3,0.11837077,0.04449502,-0.059386274,0.079221333,0.009810172,-0.023379822,-0.016339991,0.007087612,-0.016455757,0.170059219,-0.008781945,0.040589194,0.08446879,-0.024190483,0.052060039,0.002452772,0.021218234,0.003154063,0.104281736,0.152215131,-0.044853411,-0.104966013,0.035401134,-0.02879114,0.033143877,-0.03990303,0.001587046,0.081068394,-0.024304788,-0.051274071,0.066718252,0.004485429,-0.039332145,0.001040685,-0.013005106,0.028651992,1.355022675,190.3107637,condition3_2_2_10_2
condition3,-0.157943781,0.172788687,0.043398852,0.033208781,-0.010712675,0.016126512,0.003678308,0.004427241,0.009953513,0.047189512,0.074410502,0.032459207,0.053846676,-0.033977511,-0.029827849,0.054319888,-0.018227066,-0.006787422,0.243149091,0.035087401,-0.142474777,-0.096885238,0.044765226,0.059418115,-0.068023418,-0.032078481,-0.026939304,0.042247642,0.062166465,0.007295563,0.048830189,-0.039577039,0.018652698,0.04864419,0.029278067,-0.014481211,1.309734626,211.9716713,condition3_2_2_1_1
condition3,-0.119500286,0.057158934,0.01433371,0.007660649,0.018899323,0.004585293,-0.029384992,-0.046332969,0.001740378,0.033008247,-0.036351145,0.083643601,0.007268419,-0.026978798,0.002889399,-0.016576215,0.019246477,-0.049959069,0.28745723,0.095171867,-0.110181154,-0.032945566,0.019641462,-0.027910123,-0.012445179,-0.043540553,0.046506371,0.148591495,-0.030140234,-0.05504374,0.005658377,0.042383836,0.04740047,0.007223728,-0.062635074,-0.02369942,1.495356514,166.343443,condition3_2_2_1_0
condition3,0.011620629,0.066727064,0.01191199,0.060640239,-0.050624209,-0.010773874,-0.036813208,-0.035190855,-0.010474426,0.181646118,0.094014681,0.016758489,0.000885887,0.008674276,-0.002147425,0.050099465,-0.042795215,-0.00982026,0.208939782,0.061600177,-0.031837594,-0.013556087,0.050764306,0.002154088,-0.034541976,0.031023699,0.019841781,0.026684869,-0.080892698,-0.01383556,0.077367628,-0.015596834,-0.003095411,-0.062723884,-0.011986185,-0.012625438,1.368782592,210.4913306,condition3_2_2_1_2
condition3,0.010322211,0.134374172,-0.052577185,0.004999833,0.028479084,-0.064775226,-0.03447398,0.029916802,0.048947723,-0.132293571,0.014767662,-0.030113922,-0.085849715,-0.016167706,-0.071244999,0.060982823,-0.065367144,0.053070852,0.490114098,-0.107824481,0.019305342,0.07837837,-0.029227061,0.130636086,0.069771929,0.06090199,0.033841801,0.139222451,-0.084820811,-0.239024257,0.168898412,-0.009091822,-0.165441085,-0.074548489,0.115044507,0.072948393,1.267923315,186.3878029,condition3_2_2_9_2
condition3,0.035868124,0.008389622,-0.083580679,0.083901112,0.014972351,-0.033611153,0.027214654,0.017373186,-0.022676675,0.186098159,0.077669413,-0.012559341,-0.016355371,-0.02311946,0.004694696,-0.018377589,0.011906482,-0.012573577,0.223699713,-0.11558838,-0.043146083,-0.013164071,-0.004041505,0.041448014,-0.005443756,0.018854508,0.037623686,0.026851713,-0.062238841,-0.017640617,0.069718594,-0.034133573,0.002523038,0.046376892,-0.026007793,0.012502028,1.416199562,208.5260121,condition3_2_2_9_1
condition3,-0.126897974,0.019321056,0.034195363,0.047393653,0.034194116,0.03588661,0.041936727,-0.001600807,-0.040569236,0.238425281,0.006141029,0.083520667,-0.02194033,-0.00556632,-0.00167363,-0.008253896,-0.025042145,-0.032718363,0.083894892,-0.075112959,-0.100137406,0.024776447,-0.004936497,0.028021655,-0.036097079,-0.02941854,0.063420732,-0.033294173,-0.056516161,-0.020889829,0.06412292,0.00014182,-0.008031791,0.062739559,0.011969053,-0.033685033,1.543619282,167.2550764,condition3_2_2_9_0
condition3,0.03492208,0.089361107,0.126240012,0.011746777,-0.046621369,0.036785278,-0.027046274,0.026498385,0.006273115,0.113312837,-0.018297369,0.15299243,0.016540312,-0.04804331,-0.010736892,0.00030374,0.043358073,-0.049535019,0.373287838,0.100423054,-0.216511708,-0.072515666,0.0134594,0.074906823,0.046598772,6.63E-05,-0.015388039,-0.055123676,0.009187548,0.154346239,0.034860947,-0.103435784,-0.000670087,0.006734227,0.050161683,-0.005674336,1.561227774,174.8773925,condition3_2_3_1_1
condition3,0.125085417,0.210160458,-0.007258297,-0.020241451,-0.043956335,0.033895441,0.021572222,-0.002815677,-0.030190382,-0.095571107,0.026708519,0.063891312,-0.007874856,-0.030367383,-0.003470841,-0.001389223,0.025364605,0.01212281,0.31743859,-0.20038512,-0.094906119,0.11553003,0.022692969,-0.038093346,0.031167711,-0.01947428,-0.04244688,-0.146334778,0.121441146,-0.017894842,0.002523216,0.037816879,0.012951095,-0.001685697,0.021655827,-0.0086835,1.299860076,227.9920846,condition3_2_3_1_0
condition3,0.055549286,0.188244493,-0.013753861,0.019436089,0.003244713,-0.0232523,-0.003437397,0.00221188,0.035867351,-0.048693307,0.065322646,0.097092652,0.024848685,0.0053914,0.007946505,0.008168152,-0.017762779,-0.004833294,0.351312268,0.009236948,-0.105796451,0.009356874,-0.035815007,-0.051316109,0.037148874,0.01615983,-0.032590273,0.077781162,0.0841513,-0.132667814,0.050186538,0.056998896,-0.063628096,-0.046044651,0.020576164,0.051640935,1.433041669,214.2623633,condition3_2_3_1_2
condition3,0.014192849,0.068444029,0.028188112,0.06889304,0.032061158,-0.034640322,-0.00775995,-0.040549419,0.014138227,0.081693831,-0.088940217,-0.037453819,0.010418595,-0.028664664,0.045210296,0.012339602,-0.018946657,0.000220793,0.249238361,0.175985221,0.012378283,0.03273729,0.031813919,-0.075630084,-0.031481522,-0.04122083,-0.023572008,0.077280881,-0.064716522,-0.078346235,0.098837591,0.068987492,-0.005636616,-0.000917264,-0.047228844,-0.007298117,1.17645543,226.3222612,condition3_2_3_9_2
condition3,0.120531717,0.088395608,-0.011070545,-0.013415252,0.011484482,-0.01476287,-0.010083963,0.010710035,0.012961028,0.13984444,0.026269116,0.096534847,0.007541042,-0.02547482,0.007336232,0.005647384,-0.016612261,-0.004746328,0.161178148,-0.016711433,-0.112136545,0.040428267,0.0162063,-0.031887818,-0.012887839,0.038726934,0.000848775,0.144172027,0.047350973,-0.010849093,-0.046838932,0.059555236,-0.033352368,-0.047433817,0.029223176,0.016282055,1.367771913,230.3378806,condition3_2_3_9_1
condition3,0.091639255,0.068366267,-0.136045835,-0.021419036,0.007533046,-0.064484463,0.002364928,-0.006839248,-0.043083482,0.173959615,0.085813024,5.55E-05,-0.002322641,0.038754166,-0.031492398,-0.028074677,-0.002314879,-0.030913678,-0.061013751,0.056259202,-0.017299706,-0.018592476,-0.036645783,0.069114471,0.036058693,-0.00547509,0.030712047,0.15788057,-0.028245488,-0.178609563,-0.015920262,-0.000192969,-0.006248244,0.023919493,-0.02928806,-0.028543773,1.382452254,187.0445966,condition3_2_3_9_0
condition3,-0.070464503,0.361975572,-0.076316773,0.008537106,-0.019025802,0.019473161,0.027342902,0.003001027,-0.003924432,-0.330347292,0.190214068,0.097587953,0.047942949,-0.12492198,-0.011503132,-0.037006193,0.024893518,0.029849288,0.769895816,-0.037014821,0.021867124,-0.204503867,0.152574875,0.109427846,-0.115131065,-0.036445017,0.017413127,0.450811024,0.111837648,-0.025993988,0.079195959,-0.071531456,0.19142188,0.011896859,-0.094498511,0.040229346,1.67091995,159.6971829,condition3_2_2_2_1
condition3,-0.117302608,0.108057998,-0.089977181,-0.030772877,0.022364848,-0.016655685,-0.012163588,-0.00356766,-0.043139385,-0.020877151,0.054519065,0.12780237,0.013423568,0.002415071,-0.027665014,0.005364073,-0.024249857,-0.015282154,0.346794172,0.031145482,-0.076392987,-0.003844783,0.017692141,-0.034493875,0.014871288,0.091694307,-0.031366651,0.221989895,0.170843196,-0.171419664,-0.03696525,0.058442058,0.03780377,-0.046466349,0.006800406,0.013084244,1.398319248,185.8021249,condition3_2_2_2_0
condition3,0.098079624,0.159528807,0.03699678,0.068936521,-0.005379854,-0.047536716,0.023773791,0.048237422,0.017698666,-0.016878803,5.17E-05,0.04816008,0.01142534,0.018464225,0.0518453,0.027087042,0.035727382,0.010860042,0.261756016,-0.011805504,-0.087370515,0.002797972,-0.038021369,-0.049947074,0.009017568,-0.034732908,-0.038891528,0.018236679,0.072038557,0.025245074,0.124434389,-0.05624517,-0.076855018,0.037691928,0.025306114,-0.052465493,1.352925036,212.527709,condition3_2_2_2_2
condition3,0.092269775,0.15944902,-0.132048848,0.045398399,0.03034242,0.013886315,0.006453674,-0.026946163,0.026489133,0.064301562,0.079205148,-0.007283382,-0.010615068,-0.027948311,-0.005288484,0.003675022,0.001584657,0.030860306,0.27399201,-0.011389689,-0.07997795,0.022542983,-0.012378727,-0.003836242,0.061419306,-0.053540645,-0.013076222,0.227062496,-0.0252983,-0.206724337,0.087184478,0.006098964,-0.047949166,-0.020473891,0.029751139,0.004374167,1.30362264,208.2917922,condition3_2_2_3_2
condition3,-0.01690597,0.179264856,-0.001361387,0.009632808,0.027421074,-0.023562217,-0.035294409,0.001199168,0.017132868,-0.013981004,-0.118212104,0.135551627,0.063976178,0.008666612,0.054931505,-0.01770016,0.004564987,-0.006304158,0.396046598,0.077439457,-0.306700142,-0.04322169,0.073206863,0.039939431,-0.04449231,-0.023895359,0.042088898,0.040402902,0.086612766,0.087505422,-0.053982456,-0.057009789,0.007563119,0.003325917,-0.020576298,0.002271089,1.259293103,203.7560038,condition3_2_2_3_1
condition3,-0.031763508,0.119827729,-0.069086149,0.024660308,-0.01477329,0.005105418,0.020317703,0.0333398,0.030307307,0.196967255,-0.073800264,0.088884508,0.02583335,-0.03129782,-0.011736814,0.045611523,-0.019722912,-0.003236249,0.211702837,0.069124454,-0.107851658,-0.025609314,0.071090947,0.000575192,-0.046635362,0.007509693,0.002470379,0.149509398,0.005900554,-0.102753969,0.010446468,0.00647741,0.023733182,-0.029898119,-0.017508578,0.000288504,1.501141831,190.9411557,condition3_2_2_3_0
condition4,0.222971114,0.095972641,0.060160819,-0.014229795,-0.011420549,-0.01981093,-0.026075892,0.022046144,-0.027061141,-0.048344766,-0.099193721,-0.001387103,0.003089073,0.052962542,-0.039676052,-0.034742577,0.020570886,0.039491556,0.223988069,0.090402842,-0.038447645,-0.035013515,-0.071657208,0.042946025,0.039134711,0.01639566,-0.014695186,0.153081293,-0.010062237,0.078111988,0.00993229,0.020332032,-0.088609318,0.028896463,0.029703168,-0.005886835,1.159479955,207.4621396,condition4_2_1_1_0
condition4,0.146335096,0.077659192,0.008544212,0.081470158,-0.005464943,-0.034481983,0.015905723,-0.025632568,0.019988082,0.047449993,0.027082157,0.013044536,0.026922068,0.014035152,-0.041166477,0.041395808,0.035439221,-0.00653023,0.158460294,-0.004179988,-0.053235953,-0.016644825,0.04767183,0.044833475,-0.029837225,-0.008571969,-0.021847672,0.059486496,-0.093497067,-0.020727951,0.056237358,-0.022873044,0.02843437,-0.004508353,-0.002433931,-0.010357979,1.331544885,198.7363754,condition4_2_1_1_3
condition4,-0.075994071,-0.16125077,-0.09860038,-0.091623983,-0.032744125,-0.058663323,0.02251488,0.01626967,0.012113857,-0.325535155,0.007538619,-0.026508902,-0.04494826,0.018709561,-0.022460526,-0.021906242,-0.006275466,-0.004901504,0.332926411,-0.041457411,-0.033987028,0.00736998,-0.091767939,-0.092599693,-0.030977947,0.059168117,0.037079213,-0.226202405,0.112915288,-0.167287759,-0.141408843,0.006995644,-0.065344171,-0.060697396,-0.017528209,0.050875102,0.940225997,202.2229196,condition4_2_1_1_2
condition4,-0.19281528,-0.122157742,0.005753377,0.065873392,-0.076648679,0.031487003,-0.003288009,0.042353057,0.016640824,-0.20643155,-0.046271335,-0.292607282,-0.045217151,-0.075493841,-0.036446063,0.012388929,-0.069308817,0.006451205,0.380092131,-0.011933238,0.019580479,0.007754193,0.0784393,-0.032949574,0.055899175,0.039391051,0.038994644,-0.196263996,-0.260630229,0.011471637,-0.055164031,-0.141109124,-0.096420404,-0.089748485,-0.028514124,-0.009339063,1.223374658,169.8451167,condition4_1_3_3_2
condition4,0.1738044,0.00586487,-0.01112171,0.025270313,-0.047013272,-0.009139815,-0.030522809,0.031430095,-0.016304126,-0.027897331,-0.019263599,0.012777038,-0.080924353,0.03223824,0.022221705,-0.046003119,0.005399731,0.002478327,0.003286357,-0.036659428,-0.033945699,0.080714345,-0.049976344,-0.010365207,-0.000467491,-0.01736693,0.007672714,0.026155429,-0.000803662,-0.002391701,0.057168865,-0.036974494,-0.031098822,-0.003431154,-0.000570094,-0.027693013,1.151577865,227.0539399,condition4_1_3_3_3
condition4,-0.043488604,0.264214873,-0.028647193,-0.010021235,0.043139406,0.064780137,-0.037874049,-0.021585023,0.045709503,-0.139994029,-0.098393424,0.098146819,0.0663799,0.008196448,-0.023985809,0.034135387,-0.043316434,0.00834413,0.413846922,0.298114656,0.012052758,-0.218379179,-0.071142011,0.009081411,-0.035092674,0.010061163,0.020804832,-0.042311701,0.140460962,0.089751517,0.015871001,0.06451131,0.049345884,-0.013662504,0.000656683,-0.027913259,0.968865463,161.1358628,condition4_1_3_3_0
condition4,0.208646921,0.015403562,0.03662407,0.012728437,0.040325918,-0.013758146,0.021647143,0.04258198,-0.001351255,0.062397564,0.045699737,0.01643198,0.062140563,-0.059941648,0.05441122,-0.003610874,0.00889389,-0.004421899,0.141807816,-0.02114849,-0.054035308,0.00561812,0.034302256,-0.019926989,0.026314985,0.026339606,-0.019061236,0.127039511,-0.095075842,0.053612657,-0.004705458,0.021558496,-0.040149511,0.007128272,0.035446642,0.033485014,1.184951048,203.720495,condition4_2_1_9_3
condition4,-0.068066632,-0.061770019,-0.079831236,0.081437836,-0.010131886,0.00697509,0.023453784,0.018640717,-0.032363829,-0.287256986,-0.159775068,-0.145605433,-0.071953542,-0.05067999,-0.05603372,0.042004542,-0.009650337,0.003354099,0.327290459,-0.006721728,0.05872154,0.005530036,0.156893493,0.009472384,0.069863516,0.034307561,-0.031685919,-0.219341744,-0.202766207,-0.024890893,-0.030104052,-0.06337808,-0.043688748,-0.040195875,0.047247297,0.004748384,1.212140838,187.9477803,condition4_2_1_9_2
condition4,0.024296089,0.165861021,0.046382996,0.03601837,-0.064511161,0.01679345,0.051767029,-0.022688499,0.001883115,-0.249818891,-0.069079216,-0.038148472,0.039795238,-0.080499906,0.02258693,0.057123913,-0.021623555,0.006110889,0.505682411,0.160545708,0.058281808,-0.124920608,-0.008096597,-0.032152985,0.00605558,0.032050925,0.001454094,-0.005797536,0.022449383,0.158896681,0.113899959,-0.072114725,0.005135777,-0.024434595,-0.034187394,-0.005690076,1.265551689,177.0069925,condition4_2_1_9_1
condition4,-0.040775174,-0.075869051,-0.022140715,0.01613305,0.014402245,0.014709045,0.017949329,0.009399531,0.000802878,0.189367712,0.01074639,0.0399456,0.004293694,-0.019299445,0.003014789,-0.018751562,-0.032016849,-0.017214256,-0.003738766,-0.013098566,-0.073880307,0.001419262,0.018088437,-0.024639453,0.000564908,0.009754184,0.017223762,-0.093659592,-0.053672572,-0.013432934,0.021634484,-0.004426169,-0.009148706,-0.000977327,0.016133348,-0.00988031,1.34554813,204.5970956,condition4_1_3_2_1
condition4,-0.044645565,0.192737295,0.063651485,0.023653084,0.065939912,-0.003148949,-0.06040299,0.017802251,-0.013850867,-0.259737046,-0.031857325,0.013810851,0.019253536,-0.065404193,0.024800351,0.012906451,0.017929574,-0.000221,0.458770249,0.281280684,-0.10469336,-0.141624414,-0.032197092,0.026924487,0.042328434,-0.025177127,0.025310845,-0.004851703,0.102131105,0.164622292,0.070264838,-0.026228351,-0.060881378,-0.02391001,0.04333636,0.015908097,1.238308339,176.1745915,condition4_1_3_2_0
condition4,0.074691946,0.009623433,0.02395993,0.010983728,-0.082292926,0.023686162,-0.04939865,-0.007748294,0.022128675,-0.077420233,-0.046803774,0.051189781,-0.127297783,-0.076957289,-0.007110517,-0.034020502,-0.001284457,-0.034134048,0.156261731,-0.062059564,-0.072061932,0.10402773,0.128746666,0.012787644,-0.044369672,0.018286955,0.036981652,-0.133188528,0.048116681,0.102285796,-0.056522419,-0.036719648,0.01001854,-0.070875481,-0.099879444,0.015940699,1.172441749,221.3721005,condition4_1_3_2_2
condition4,-0.187501152,0.191167961,0.122897979,0.077976658,-0.108692177,-0.023966814,0.043196569,-0.015528399,-0.011815046,-0.455918408,-0.203464023,-0.000347037,0.083136995,-0.040349696,-0.04961608,0.056094021,-0.017636772,-0.005085461,0.529018711,0.187196241,0.072920024,-0.000250272,0.13668155,0.114444661,0.018379263,0.039578395,-0.011240774,-0.388299185,-0.149422639,-0.076902316,0.037807687,-0.117383854,0.009991608,0.044960828,-0.030750543,0.053202588,1.21124079,159.0063752,condition4_2_1_10_0
condition4,-0.068145212,0.030490159,-0.026884403,-0.032290694,-0.004483153,-0.024877232,0.034898437,-0.026128606,-0.004897894,0.096950818,-0.019539332,0.076855751,0.046752754,-0.013525558,0.00904767,0.011415051,0.00779438,0.012547026,0.016796194,0.035989729,-0.061754345,-0.04217971,0.029229149,0.047419928,0.012298196,-0.028459478,0.002489339,0.033973214,0.004517128,-0.02664731,0.007631772,-0.074557175,0.014580489,0.030441966,-0.007019365,0.015606266,1.32153759,178.0429164,condition4_2_1_10_1
condition4,0.305311567,0.116583145,-0.158555982,0.106822813,-0.034051332,0.029093064,-0.049088036,0.021400256,0.022167854,-0.023746181,-0.006398232,0.156642027,-0.042135694,-0.004733079,0.029081164,-0.025853291,0.009427739,-0.0303862,0.115189233,0.065561076,-0.004304572,-0.005107019,-0.075909592,0.012568226,-0.06229045,0.047817331,0.003855861,0.189267597,-0.005168204,-0.074915919,0.092605787,-0.025521331,0.012787002,-0.06160478,-0.033566685,0.080114908,1.337420547,159.0559888,condition4_2_1_10_2
condition4,0.013342845,0.200604756,-0.07576394,0.007039783,0.053706063,0.023057477,-0.007814346,-0.029250367,0.001697155,-0.110126802,0.091251741,0.040418446,3.25E-06,-0.043802453,-0.015894118,0.052370488,0.026036188,-0.008099858,0.318798264,-0.115018727,-0.049990563,0.053755709,-0.066000909,0.018010385,-0.01585676,-0.006991806,0.024656877,0.169055087,0.080506115,-0.127231258,0.049874679,0.017425795,-0.055907531,0.002429189,-0.010697538,-0.014516418,1.204903565,189.6848457,condition4_1_3_10_0
condition4,0.219381875,0.017342453,0.028426872,0.070907562,-0.042012677,0.001203859,0.017053018,-0.01077003,0.007550184,-0.019321537,-0.12776779,0.008383218,-0.014203011,-0.014281614,0.049757815,0.002066859,0.006906549,-0.017833553,0.090644235,0.018983652,-0.007072644,0.020706568,0.034279774,-0.022540297,-0.020458522,-0.00084167,0.01270039,0.028010783,-0.031998787,0.04193987,0.029205532,-0.025208887,0.00466074,0.010541676,-0.038112791,0.003931023,1.093678475,216.3791595,condition4_1_3_10_1
condition4,0.231833967,-0.031979679,0.110064777,-0.084427181,0.023201232,-0.089488438,0.040685907,-0.060921326,-0.016812483,-0.319750427,-0.12054588,0.045907586,-0.021851318,-0.030553833,0.001662551,0.04168693,-0.058767104,-0.008358001,0.373010421,0.089561974,-0.084088923,-0.093943199,0.009199133,-0.006789387,0.0243551,-0.002776158,0.02136911,-0.016821086,0.008802133,0.216343558,-0.09836456,-0.127679459,-0.090302663,0.023618693,-0.002456013,-0.041522037,1.084992413,187.215776,condition4_1_3_10_2
condition4,0.244800832,0.00428135,0.015666961,0.10818428,-0.046231193,0.003819773,0.000478321,0.01104281,-0.030439324,-0.264375732,0.158344907,-0.088065555,0.064582919,0.0594533,-0.079702601,0.000937342,0.057811352,-0.012380014,0.339850178,-0.041417183,0.02988628,-0.183797018,-0.009346411,-0.000764408,0.017250792,-0.028617055,-0.043406857,0.352313683,-0.17326148,0.125276917,0.011093869,-0.043441843,0.008863,-0.022607069,0.044653068,0.006398869,1.105779179,173.2569577,condition4_2_1_2_0
condition4,0.010153071,0.049147081,-0.070029313,0.043859482,-0.020198201,0.034835103,-0.010811743,0.010098152,0.024447675,-0.31889116,0.21193966,-0.097130197,0.081471292,-0.009298214,-0.065885454,-0.046106777,-0.015955935,-0.026021007,0.57841062,-0.178826051,-0.058972285,0.006579519,0.037658627,0.065678457,0.021591305,-0.017193263,0.041738735,0.234163412,0.186855139,-0.131034061,-0.090347484,0.012181385,-0.029520822,0.020658834,-0.008738986,0.052500167,1.230001799,190.9274272,condition4_2_1_2_1
condition4,-0.203299348,-0.05268564,0.011308816,0.081407469,-0.125389346,-0.031725961,0.070711903,0.040961947,0.038540886,-0.386253232,-0.268703601,0.001576673,0.044447238,0.0450186,0.000678392,-0.056052956,-0.001837347,0.009444204,0.479911713,0.067916788,0.09491423,0.064443446,-0.063545433,-0.033150501,-0.00193986,-0.023269151,-0.015323116,-0.688168293,-0.348520185,-0.094199219,0.050249974,-0.046604561,0.02987504,0.03974178,-0.016525879,0.016585369,1.289234691,155.8250324,condition4_2_1_2_2
condition4,-0.054170338,0.110146761,0.126753583,-0.04176659,0.009829811,-0.042009091,0.005218291,0.021637077,0.008389694,-0.155973186,-0.202970623,0.025707383,0.006714047,0.041451501,-0.108930171,0.016936668,0.013195235,0.033919418,0.43438225,0.325099018,0.056239861,-0.032059937,-0.02904748,0.010198888,-0.033006589,0.030157425,-0.009383395,-0.181706021,-0.109245131,0.084013301,0.139628908,0.105218265,-0.04628022,-0.034849301,0.007389156,0.024359053,1.118009339,170.0775535,condition4_1_3_9_2
condition4,-0.070485124,0.062590261,0.022189837,0.06646934,0.08052183,-0.020992767,-0.006253238,-0.024942898,-0.018675256,-0.152535222,-0.224044673,-0.083516539,-0.002049243,0.016449348,-0.008452354,0.085396532,-0.00943508,-0.020187335,0.336957218,0.192370785,0.054521531,0.085356082,0.102542325,0.069724541,-0.054013252,-0.038136244,-0.02709053,-0.244606923,-0.125352079,-0.092226852,0.047244332,0.072903773,0.032744116,0.051537911,0.025075224,-0.003330371,1.233610914,188.3515858,condition4_1_3_9_3
condition4,-1.097560524,-0.18625799,0.142931713,0.05351109,0.049433828,0.133414974,0.027668951,0.047339914,-0.033607036,-1.006594992,-0.362102794,0.149943367,0.145572044,0.134577088,-0.006265308,0.054070185,-0.063560364,-0.059672974,0.360065332,-0.169387015,-0.115355859,-0.018067775,0.070082364,0.20022088,0.082722328,0.061553075,0.04869544,-0.980151071,-0.05930861,0.015359799,-0.15802754,0.17219853,0.030601258,-0.00058613,-0.045932273,-0.036848291,1.496011082,108.9714372,condition4_1_3_9_1
condition4,0.024563335,-0.133297508,0.011883619,0.045073777,0.039547681,0.007514356,-0.04242436,-0.022359988,0.022921318,-0.380397155,-0.069931862,-0.233159272,0.04181966,-0.019638462,0.030746738,0.080049488,-0.032474837,-0.042240626,0.485124602,0.062969835,0.168345177,0.050045869,0.23605489,-0.049270862,0.053574371,-0.001087171,-0.020518424,-0.029145214,-0.540318088,0.00875064,-0.120354882,0.069067882,0.040209158,-0.03972645,0.084742861,0.027948377,1.22077092,165.8098528,condition4_2_1_3_2
condition4,0.163902876,0.04351461,-0.073733355,0.012542509,-0.004060247,-0.033351594,-0.007030401,0.002743774,-0.026191232,-0.075862175,0.059070005,-0.032589546,0.003561523,-0.00495082,-0.009970974,0.012460426,-0.029523663,0.014857033,0.163359773,-0.122958767,0.067300829,0.000206221,-0.027305803,0.04182291,0.001359699,0.003502593,-0.00664757,0.195821308,-0.029020908,-0.08046454,0.092091272,-0.066237224,-0.004561035,0.032382855,-0.026192252,0.015371583,1.079201045,198.822616,condition4_2_1_3_0
condition4,0.081895394,-0.142445442,0.068732979,0.077304835,-0.04134052,0.002355804,-0.036306169,-0.005972204,-0.003690825,0.428336175,-0.128579948,0.112118603,0.015947275,-0.051709904,0.155476591,0.025308672,-0.015377226,0.032980943,-0.475628995,-0.037478064,-0.074378359,0.175966278,-0.09687845,-0.149611963,-0.101072386,0.032033419,-0.041585497,0.320795365,-0.260683355,0.174890258,-0.039477469,-0.041033299,-0.012391998,-0.021643131,0.048438642,-0.019466672,1.12824231,172.4261275,condition4_2_1_3_1
condition4,0.064517198,-0.053576987,-0.062642061,-0.017016528,0.009162557,0.035413836,0.065588863,-0.019974091,0.005225337,-0.305258963,-0.178366118,-0.0355997,-0.138672315,-0.031752645,-0.0027527,0.033482907,0.058601283,-0.016859854,0.403486472,-0.031827254,0.029647316,0.172183779,0.075446958,0.071050974,0.074018974,-0.037343392,-0.014799423,-0.280544019,-0.000649487,-0.076411944,-0.031582619,-0.083250824,-0.039510039,0.074127692,0.030463095,-0.019600219,1.30986302,176.4594112,condition4_1_3_1_1
condition4,0.196656509,-0.062108654,0.022213286,0.038238728,-0.043678644,-0.013892746,0.001011534,0.023554156,-0.007417576,0.202686557,0.030070991,0.089460696,-0.000776683,-0.029160622,-0.014016509,-0.011384248,0.012363411,-0.040956463,0.016475145,0.013995276,-0.043727642,0.015035949,0.010518795,0.012544282,0.017040747,-0.008493001,0.015804204,0.008451611,-0.097034084,-0.005536492,0.002098312,-0.046204465,-0.019997028,0.027313003,0.010996619,-0.002176601,1.253402368,180.6841259,condition4_1_3_1_0
condition4,0.119507121,-0.049946202,0.095313788,-0.072840144,-0.055487829,0.046538686,-0.019218825,0.060354322,-0.023187757,0.060872202,0.032679208,-0.1045908,0.203972575,-0.046603174,-0.004990232,-0.08133362,0.03072126,-0.011718727,0.070690589,0.143759884,0.114482518,-0.201183935,-0.070292218,0.033192679,-0.008926749,0.009963851,0.018847278,0.300290284,0.051921983,0.074950533,-0.055363016,-0.007746578,-0.03048413,-0.039109085,0.029448905,0.048773338,1.264050948,187.3216174,condition4_1_3_1_2
