,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9,coef10,coef11,coef12,coef13,coef14,coef15,coef16,coef17,coef18,coef19,coef20,coef21,coef22,coef23,coef24,coef25,coef26,coef27,coef28,coef29,coef30,coef31,coef32,coef33,coef34,coef35,coef36,coef37,coef38,name
condition3,0.086291231,0.149498675,-0.03045334,-0.016882345,0.025304556,-0.009504259,-0.044586182,0.037536332,0.00327674,0.123782109,0.013975825,0.024047785,0.040920528,0.001729656,0.026596867,-0.00596062,0.011935001,0.003715986,0.184337321,0.013760009,-0.149398008,-0.011666844,0.055713632,0.019525898,-0.005257706,-0.023027748,-0.032514731,0.113273682,-0.067792157,-0.064088645,0.046395126,0.019073575,-0.051161408,0.011733335,0.027889706,-0.027601941,1.746016601,95.80278811,condition3_2_3_ii_0
condition3,-0.014278131,-0.038027773,0.02418354,0.015948904,-0.002312464,0.005763864,0.015796441,0.008560201,0.030639334,0.268726338,0.014658093,0.059472056,0.019549839,0.007886567,0.010450413,0.003916852,0.000426268,-0.000376595,-0.006755399,0.097688489,-0.035378747,-0.052102118,-0.015207306,0.022573636,-0.026037255,-0.009111777,0.006852237,0.082072762,-0.106631368,-0.02873079,0.034385103,0.032297902,-0.036002895,-0.036037475,0.006544335,0.017405045,1.681841047,117.677171,condition3_2_3_ii_2
condition3,0.030878015,-0.0620749,-0.0300398,0.039035964,-0.017328989,0.004857665,0.052683171,0.030264906,-0.015196108,0.192109713,-0.04777366,0.073262583,0.017038427,0.042783742,0.028246677,0.054986926,-0.016183462,-0.019895838,0.002544949,-0.082228883,-0.051326395,0.063040222,-0.006816862,-0.044990157,-0.008247976,0.020024512,-0.027492886,-0.04611488,-0.158839974,0.026436753,0.027824842,-0.052217745,-0.001656037,0.029178568,-0.003268638,-0.003616722,1.637829663,104.1592478,condition3_2_2_i_2
condition3,-0.033123148,0.002821086,0.00792832,0.019457833,0.007144672,-0.000318733,0.012132386,-0.006183136,-0.000384537,0.298118999,0.016323156,0.061189119,0.006669701,0.013314892,0.026747837,0.012809968,-0.000339842,-0.010112337,0.017852206,0.023207926,-0.077831589,0.005853548,0.008072347,-0.015571164,-0.001874354,-0.001630986,-0.010414147,0.074255928,-0.176967617,-0.096154003,0.056581421,0.017169774,-0.013769071,-0.018387797,0.005088148,0.019180556,1.792291783,92.61035057,condition3_2_2_i_0
condition3,0.020916846,0.050541068,-0.010918258,0.016506045,0.01225163,-0.003710397,0.008506924,-0.017721246,0.000297142,0.181965417,0.005664838,0.027315213,-0.012676362,-0.025379362,-0.001607836,0.028453294,0.009974231,0.007892821,0.11821146,-0.072955829,-0.108900162,0.028569944,0.03120769,-0.006106608,-0.001538976,0.022179014,0.011442734,-0.052236342,-0.08391918,0.024548937,0.045275207,-0.006715375,-0.010402677,0.019544266,-0.007128775,0.001490368,1.522254697,97.44575347,condition3_2_2_i_1
condition3,0.029720569,-0.005401088,-0.020519046,0.028299885,0.005306398,0.008835589,-0.013785088,0.010724902,0.006239784,0.272915722,0.091422669,0.072853329,0.000249156,0.005229059,-0.003954081,0.01647013,-0.003883469,-0.026935263,0.045579873,-0.026671696,-0.128983421,-0.078571887,0.031452549,0.056867436,-0.030832068,0.005850062,0.001173657,0.120481449,-0.136408045,-0.057580585,0.032296556,0.026918082,-0.013079792,0.014454944,0.007505561,-0.001196416,1.645118337,126.4523141,condition3_2_3_i_2
condition3,-0.048848919,0.029100045,0.021753423,0.011068033,-0.0052239,-0.036277743,-0.001057407,-0.003321763,-0.005917172,0.298387484,-0.024372389,0.004314524,-0.013941386,-0.021234398,-0.001305513,0.000634987,0.015732934,-0.002316603,0.079475222,-0.015592054,-0.095235981,-0.006569807,-0.006593034,0.014932296,-0.003358368,-0.003130824,-0.012381149,-0.040394897,-0.162665863,0.016849554,0.02821977,0.01357187,0.004605054,0.014664862,-0.000933108,0.010755116,1.499071806,117.6628067,condition3_2_3_i_0
condition3,-0.026021974,0.019067664,-0.012337786,0.029903862,-0.015752073,0.011980434,0.029534029,-0.003540987,-0.000852078,0.215316013,0.025506811,0.035139033,0.045269954,-0.016686979,-0.044275644,-0.011834696,-0.037309591,-0.049139172,0.027951664,-0.091464272,-0.119624417,-0.009159021,0.014664823,-0.020433406,-0.009350533,0.021275954,-0.005008516,-0.151933638,-0.168534023,0.039543232,0.059640475,-0.006830425,0.019418674,0.041700559,0.013448018,0.010880176,1.576702111,104.9851131,condition3_2_3_i_1
condition3,-0.08779146,0.106665617,0.074200381,-0.009590792,-0.051768227,-0.012533234,0.004589704,0.035761287,0.00648203,0.091466016,-0.028565186,-0.031108861,0.055991593,-0.032818493,0.01544877,0.018739006,0.00671411,0.019978368,0.205445128,0.076215587,-0.096751727,-0.085754163,0.06903166,0.015417899,0.033080008,0.03235054,-0.027897346,-0.034567324,-0.049097598,0.032354676,0.104864863,-0.01323305,-0.068893852,0.002360174,0.025968813,0.03286974,1.333991832,118.0556894,condition3_2_2_iv_1
condition3,-0.094893492,0.033686165,0.013118911,0.00634347,0.00106364,0.004052596,-0.002368509,0.019569281,-0.007054005,0.261204721,0.051207168,0.056945806,0.016149952,0.007525964,-0.036079435,0.01212583,0.001273291,-0.000781047,0.065007469,0.081512058,-0.076701107,-0.03545873,0.026615288,0.024663338,-0.034972408,0.007906283,0.004680067,0.066920851,-0.166592096,-0.041969633,0.000587058,0.030715972,-0.036253343,-0.002739221,-0.032706201,0.013068309,1.422807668,102.6963182,condition3_2_2_iv_0
condition3,-0.088254942,-0.046705459,0.01402997,0.018315714,-0.007115508,0.002710893,-0.008444546,-0.000430556,-0.028646582,0.278879846,0.013688916,0.054214037,-0.019920632,-0.005737914,-0.018719154,0.016011208,-0.00394775,-0.00223183,-0.009332446,-0.02654986,-0.084982393,-0.002980134,0.014380155,-0.004372328,-0.034409156,-0.013817515,0.019878869,0.000918816,-0.136194009,0.005949778,0.019205156,0.011918758,-0.013299877,0.030019773,0.013552949,0.004684295,1.485488028,126.6971577,condition3_2_2_iv_2
condition3,0.102805314,0.036993683,-0.041511911,0.000190858,-0.019616106,-0.025318618,0.030104731,0.027776883,0.011159799,0.26683101,-0.030965544,0.025968958,-0.010776294,0.00594564,-0.00701769,0.020587589,-0.020588722,-0.009786606,0.186779855,-0.053792267,-0.049434301,0.019216122,0.033171026,-0.007163299,-0.016712981,-0.002297984,-0.00181309,-0.046203719,-0.138954113,0.037439165,0.051669744,-0.022419326,-0.0186924,0.011412011,0.011290476,0.000899917,1.435582663,79.50103612,condition3_2_3_iv_0
condition3,0.034467727,0.033195341,0.030559674,-0.018953462,0.002898798,-0.023687243,0.016876534,-0.016350492,0.020868115,0.178754094,0.017867106,0.025654079,0.003674704,-0.031452725,-0.011962528,-0.007633651,0.016667619,-0.020115619,0.071515134,0.012157504,-0.102443961,-0.017809962,0.03675085,0.021759082,-0.021321334,-0.016153889,0.006609751,0.17498504,-0.158963923,-0.02879447,0.001202277,0.048149124,-0.003131557,-0.006183472,0.003540642,-0.008857817,1.45528798,95.85467749,condition3_2_3_iv_1
condition3,-0.001551156,0.035054857,0.023525718,0.039068337,-0.004034374,0.025319253,0.002577574,-0.004760089,-0.027755735,0.220506799,-0.002750569,0.022899805,0.009393117,-0.015898464,-0.011777325,-0.019312536,0.011032007,0.000839556,0.004287006,-0.079314784,-0.076000578,0.029248864,0.007302973,-0.012052904,0.00495842,-0.005544953,0.001054861,-0.058039934,-0.099653101,0.048752879,0.018784494,-0.035676406,0.013561318,0.048110683,0.015711991,-0.028575694,1.608825444,113.0796661,condition3_2_3_iv_2
condition3,0.059639749,0.177111948,0.011661839,-0.000705005,0.022709714,-0.038478472,0.012371453,-0.021018111,0.022843998,-0.040724603,-0.03452094,0.044721166,0.036876854,-0.045329623,-0.016874783,0.017731068,0.005123794,-0.021887878,0.326038365,0.022905819,-0.207896225,-0.074336952,0.061998132,0.064987091,-0.018855979,-0.015522652,0.008888511,0.04827455,0.06010029,0.037012257,0.007897355,-0.059601283,0.002923579,0.047216715,5.43E-05,-0.015788071,1.467725984,120.8390454,condition3_2_3_iii_2
condition3,-0.002217684,-0.020315222,-0.07848987,0.008279617,0.009959793,-0.019718791,-0.014496293,0.037790841,-0.00662845,0.289518425,0.021794169,0.015968067,0.032583403,0.01067291,0.018121555,-0.007694736,0.017161548,-0.002957154,0.038527811,-0.016258684,-0.132404837,0.022073501,0.003751073,-0.006015753,-0.059455055,0.011727737,-0.005211739,-0.062107651,-0.265017744,0.005733366,0.021923784,-0.040715069,-0.050259775,-0.010218658,-0.010916477,-0.018542983,1.603424314,99.29585324,condition3_2_3_iii_1
condition3,-0.00639568,0.00695925,-0.000212086,-0.020290987,0.02004117,-0.033612537,0.008681105,0.005122237,0.007474859,0.125434414,0.016619149,-0.018327216,-0.010117987,-0.020320714,-0.003764129,0.015791117,0.012985534,0.012280164,0.054273057,0.042937994,-0.06937033,-0.022565406,0.047381652,-0.003305353,-0.009956248,-0.000333976,0.003893602,0.029849931,-0.10823116,-0.019622712,0.051611301,0.014352283,-0.017861027,-0.006463159,-0.010113961,0.011064252,1.352279411,91.69350567,condition3_2_3_iii_0
condition3,0.137699305,0.107699411,-0.048671407,0.022283478,-0.017209085,-0.018016564,0.038791226,-0.029674015,-0.002339529,0.113196072,0.126294178,0.016816292,-0.019361775,0.009278368,-0.036267437,0.020971477,0.050077238,-0.009905057,0.111658343,-0.173821865,-0.128213599,0.048858373,0.036363994,0.049331499,-0.057176523,0.020770011,0.033039327,0.058787848,-0.081745687,0.01903725,0.102705861,-0.07198501,0.009664222,0.028029635,-0.039539292,-0.01887987,1.560184547,111.7174011,condition3_2_2_iii_2
condition3,0.023189036,0.007843802,-0.019007037,0.013029239,0.002780773,-0.012472172,0.013744975,0.02151302,-0.016914422,0.234120781,-0.035985003,0.002496329,0.027078036,-0.023744666,0.016288577,0.009471432,-0.007995637,-0.001947239,0.07080252,-0.043818673,-0.096913324,-0.002569369,0.005584067,-0.019165047,-0.013003629,-0.009209216,0.015657353,-0.078063871,-0.144048436,0.012516507,0.054050159,-0.031164958,-0.014161164,0.026057817,-0.000138804,0.008862932,1.418876833,105.9401635,condition3_2_2_iii_0
condition3,-0.057899467,0.033754085,0.007154151,0.026161753,-0.038026492,0.015597097,0.010349671,-0.017228443,0.018896593,0.234764283,0.029660522,0.13119741,0.02327646,-0.031226184,0.015860853,-0.010260415,0.043554691,-0.000868714,0.063565784,0.078075964,-0.101821747,-0.026573691,0.027018571,0.047941777,-0.015951034,-0.031427761,0.014099243,0.05715577,-0.084467438,-0.06758707,-0.023847494,0.022993428,0.043662673,-0.017949873,-0.022879141,0.003042095,1.805418685,110.3052062,condition3_2_2_iii_1
condition3,0.059469514,0.082109495,0.008688843,0.021563788,-0.021250409,-0.019373979,-0.014171095,0.029690068,0.002518625,0.152461597,-0.02934948,0.051092914,-0.011770328,-0.004578793,0.013119668,0.007305975,-0.007023443,-0.030973953,0.071350325,-0.057573746,-0.106589655,0.006206671,0.008660799,-0.019835932,-0.033324756,0.015591026,-0.00897935,-0.03822916,-0.082564458,0.047234323,-0.007036987,-0.001267654,0.016770703,0.022325417,-0.012272928,-0.006312486,1.638947475,115.3516197,condition3_2_2_v_2
condition3,0.023475049,0.037289511,-0.019145142,0.035507302,0.005858673,0.014814784,-0.007120762,0.037175442,0.00012464,0.33816929,0.001426995,0.05120877,0.013040071,0.008852277,0.014441679,0.014572439,0.014416739,0.006251299,0.114426019,0.02730747,-0.122263077,0.008294548,0.000635448,0.001592295,-0.007688645,-0.015890634,-0.011787251,0.013328855,-0.265900655,-0.018750343,0.029410311,-0.018350953,-0.071562013,-0.001353708,0.021399234,0.005358016,1.76911907,99.75850939,condition3_2_2_v_1
condition3,-0.076186074,-0.02169174,0.001522049,-0.002239089,0.01898447,-0.016185849,0.010528709,0.003133454,0.009673595,0.179197633,0.012912245,0.013279649,0.000343638,-0.034056874,-0.014214032,-0.006240669,0.008538017,-0.010802317,0.130852408,0.049184848,-0.058155997,-0.038863681,0.015593114,-0.007169541,-0.007148286,0.010266998,0.001774208,0.038818126,-0.079513783,-0.016482979,0.059805296,0.010913845,-0.022123921,-0.013452531,0.002837736,0.007120249,1.550695049,65.74914061,condition3_2_2_v_0
condition4,0.151230151,-0.001162394,0.003337368,-0.021319798,0.013877105,-0.018171113,0.011863706,-0.007988363,0.011507664,0.052547225,-0.054447827,-0.003904877,0.020439451,-0.030189521,0.046970443,-0.008074766,0.01934427,-0.016616254,0.071055746,-0.04385536,-0.030256323,0.047391411,0.035201453,-0.030735407,0.001551698,-0.000274493,-0.009996761,0.030197701,-0.043682077,0.054230342,0.030408359,-0.027478726,-0.019854349,0.003804882,0.002099275,-0.008111339,1.136501839,87.21477009,condition4_1_3_iv_0
condition4,0.089096225,0.11723066,0.056368966,0.039389012,0.005549934,-0.009656143,-0.007963511,0.008893814,-0.043295587,0.037382345,-0.081418055,-0.024993465,0.090472923,-0.028025736,0.020950799,-0.021584912,0.002660054,-0.005830411,0.248204748,0.04984995,-0.128050811,-0.139716768,0.039377146,0.017591599,0.029089553,0.0020525,0.02919654,0.06311265,0.025271772,0.093669326,0.088415217,-0.04491789,-0.057603652,0.031411372,0.025382895,0.006716168,1.308183138,99.08927453,condition4_1_3_iv_1
condition4,0.056689861,0.015026977,0.00736165,0.021824516,-0.011094449,-0.007323705,0.002356239,0.010545026,-0.014922516,0.035465798,0.061057795,0.041745966,-0.040750787,0.006493647,-0.012412912,-0.004730735,-0.008603617,-0.006163197,-0.010102718,-0.072668466,-0.025998265,0.030349395,0.010435893,-0.003717503,0.001296918,-0.034208698,0.002884124,-0.019280395,0.004334778,0.0776354,0.014132895,-0.031558338,-0.02718959,0.008937196,0.008063293,0.01323432,1.067940707,133.305433,condition4_1_3_iv_2
condition4,0.015798819,-0.084621484,-0.013561096,0.043773333,-0.035011525,-0.01189911,-0.01434517,0.005535497,0.018716954,-0.040460631,-0.108717244,0.043427265,0.030449521,-0.021625008,0.069459548,-0.050960402,-0.001103567,0.015674076,0.056181496,0.130168874,-0.008143093,-0.050913447,-0.066943414,-0.057316937,0.049327063,0.005438213,0.016828288,0.085979534,-0.007011488,0.019836345,0.069152058,0.008530918,-0.031522571,-0.025144299,-0.004126586,-0.021979669,0.948156062,117.7382578,condition4_2_1_iv_0
condition4,-0.004139264,0.043359472,0.02963816,0.027561833,-0.025817677,-0.014551215,-0.010996519,-0.027155381,0.004152702,0.081449999,-0.007168056,0.034594446,-0.030525913,0.010144147,-0.025553525,0.017426899,-0.004856234,0.022483877,0.021447892,0.005556893,-0.034986153,-0.038994036,0.003292049,0.01143153,-0.006414313,0.00044075,0.016683627,0.063508235,-0.071479782,-0.02275661,0.010633258,0.04191242,0.014890871,-0.035830995,-0.020698217,0.014831661,1.143959843,77.66739792,condition4_2_1_iv_1
condition4,0.133100023,0.074284098,-0.083892731,0.008001739,0.019304559,-0.027440634,0.007105689,0.048901145,0.001473012,0.026962445,0.061987836,-0.035549481,0.012897624,0.000863808,0.016010325,0.006208537,0.014050303,0.0057688,0.114580722,-0.121119507,-0.04987786,0.036970797,0.010151712,-0.001497463,-0.020177905,-0.016232245,0.00790527,0.055900935,-0.022189024,-0.015592876,0.089053646,-0.0221369,-0.038954258,0.021173851,-0.001353771,-0.006843482,1.269326365,99.78228375,condition4_2_1_iv_2
condition4,0.28440534,0.137670953,-0.106803688,0.011969924,0.040293554,0.006600888,-0.008667139,0.021505378,0.023902884,-0.20415213,0.206966266,-0.003338721,-0.014104423,0.091601058,0.046876299,-0.039547352,-0.023606082,0.053565822,0.190790802,-0.156706273,0.240007641,-0.123909227,-0.065986308,0.02514767,-0.024247866,0.025402279,-0.025945393,0.508154993,0.0040182,-0.059093287,0.01721687,-0.021852704,0.050982817,-0.061191862,-0.009133985,0.003732961,1.224147652,100.2420665,condition4_1_3_v_2
condition4,0.18705819,0.083537778,-0.049852796,0.002750374,0.083297756,0.044674698,0.008198005,-0.010580341,0.039155572,-0.121038039,0.211843871,-0.047306682,-0.142287966,-0.004946845,-0.026427549,-0.037910705,0.001385112,0.046019511,0.29573644,-0.055460595,0.100306891,-0.09780489,-0.008038323,0.110531845,-0.014610527,0.008630013,-0.030608916,0.461986727,-0.139207354,-0.208629543,0.103659888,0.0085782,0.054892578,0.048852674,-0.013514304,0.029951262,1.339250286,87.66262772,condition4_1_3_v_1
condition4,0.032706411,0.063164201,-0.045317568,0.026550269,0.036963695,-0.030927106,-0.001437826,0.028158796,-0.02835233,-0.321287892,0.033407468,0.056489006,-0.064185024,0.056863971,0.008738585,-0.00390123,-0.013806992,0.041802974,0.461109165,-0.092191695,-0.150250555,0.012370385,0.005888068,-0.010306036,0.038388241,0.005157564,-0.021649226,-0.035040747,0.210383932,0.038354611,-0.137336052,-0.034311847,0.010223632,0.013588528,0.016591096,0.005024285,1.120991371,82.43061152,condition4_1_3_v_0
condition4,-0.037351774,0.021776443,-0.051819491,0.050669082,-0.010532521,0.027106512,0.042457674,-0.011256436,0.037756435,0.056316562,0.003610199,0.038891759,0.05581652,-0.004145793,-0.050694237,-0.027978377,0.001927524,0.00711852,0.05547966,0.038372848,-0.078541782,-0.061214441,-0.016792086,-0.00721678,0.018230248,-0.013276435,-0.033930725,-0.034368879,-0.015198449,-0.061358666,0.049657288,-0.025893594,-0.005195761,0.004532291,-0.00895996,0.063317026,1.387671644,112.9097401,condition4_2_1_i_2
condition4,-0.030375968,0.022367649,0.006799079,0.049258938,0.03475352,-0.048836343,-0.030323349,-0.022447175,-3.26E-05,0.24168873,-0.020486721,0.016904088,-0.003511382,-1.01E-05,-0.012657515,0.014870789,0.003341039,0.006292845,0.058105893,-0.031151554,-0.090203159,0.008889385,0.027066061,0.00029856,0.017486384,-0.007887507,0.026873315,-0.04648988,-0.120782225,-0.001332491,0.081301021,0.028718096,-0.004551449,0.024518074,-0.014526877,-0.0224469,1.513182855,99.28792879,condition4_2_1_i_1
condition4,0.042765635,0.009366738,-0.01716549,0.019611555,-0.031201385,-0.001804103,-0.012082822,0.008879394,-0.017888948,0.043897023,0.014390642,-0.007707877,-0.000232245,-0.00720999,-0.003644439,0.000356094,0.022080816,-0.018836649,0.059032951,-0.041308128,-0.059596217,0.030838657,0.012450507,0.018203013,-0.02580631,0.00424223,0.015057758,0.039547232,-0.049805425,0.027290132,0.032434447,0.002515567,-0.01329721,-0.005195522,0.00089803,-0.010391315,1.075319461,97.54594357,condition4_2_1_i_0
condition4,-0.059040227,0.069739778,0.036718462,-0.01985825,-0.005568731,0.02223548,0.017423229,0.018054373,-0.00039524,-0.007539258,0.017976558,0.102449711,-0.00990387,-0.029640895,0.027296357,0.009922883,0.025227294,0.009212024,0.058440987,-0.068118612,-0.101430666,0.000819064,0.019063526,-0.020093487,-0.034228483,-0.010415778,0.020463196,-0.109334767,0.038199018,0.047348628,-0.039859411,-0.006931109,0.039153488,-0.02367772,-0.030146275,-0.008029384,1.19166552,130.2495939,condition4_1_3_ii_1
condition4,0.127901222,-0.077749668,0.049962927,-0.01913643,0.01828844,-0.04885885,0.022624931,-0.015184612,0.005944364,0.021521316,-0.032761964,0.040971357,0.004209142,-0.007685241,0.017864801,-0.017373861,0.003763517,0.013404801,0.053553127,-0.072329701,0.04285155,-0.003093306,-0.024144306,-0.013605632,0.011438567,-0.012271799,0.00159346,0.057574145,-0.031259798,0.053847012,-0.039449397,-0.023679336,0.011724678,0.01489708,-0.007158467,0.001358556,1.205054389,101.5150317,condition4_1_3_ii_0
condition4,-0.029385061,0.037933462,0.011361457,0.000481931,-0.004918296,-0.036276078,0.000693239,0.000446321,0.005098949,0.253391535,0.031967414,0.043426557,-0.001726353,-0.007623655,0.00367637,0.041759,0.011722276,0.00464502,0.017773208,-0.043704476,-0.100151168,-0.003754379,0.044131709,0.019607635,-0.001576562,-0.003079125,-0.021455302,0.013196696,-0.086693103,0.020841005,0.0369732,-0.022968515,-0.021515621,0.000775828,-0.016680099,-0.016878438,1.47142014,107.2186128,condition4_1_3_ii_2
condition4,0.048751342,0.002398569,0.002896734,0.003016016,-0.004480744,0.010061769,-0.004725527,-0.013933512,0.010198744,-0.000393763,-0.000175606,-0.005241777,-0.018913587,0.006257028,-0.005024598,0.004587359,0.025049323,0.001881422,0.08770878,0.031902338,0.000109698,-0.022827718,0.013734363,0.04641187,-0.019913684,0.002762015,-0.004879267,0.059703839,-0.028933134,-0.026959206,0.013206453,0.029942031,0.001148512,-0.018682661,0.019118781,0.009066483,1.110390389,109.9433098,condition4_1_3_iii_1
condition4,0.213914708,0.076580212,-0.109680479,0.075998246,0.010879018,-0.046796753,0.013761175,-0.010999298,-0.037481795,0.047780973,0.082346314,-0.004857516,-0.018280595,0.015402373,-0.050791821,0.014012853,-0.020207069,-0.022114322,0.127815689,-0.108907671,-0.032496551,0.003308953,-0.001603611,0.016701914,-0.016482161,0.029355026,-0.011681948,0.08544566,-0.036491764,-0.032253235,0.055654163,-0.038260031,0.035509477,0.04029872,-0.019134028,0.004102854,1.392967889,98.79009152,condition4_1_3_iii_0
condition4,0.038612232,0.136118108,-0.043526204,-0.057555687,0.025020826,-0.063596876,-0.015387912,-0.025182055,0.009160977,-0.326854244,0.004567584,0.042725112,-0.034296844,-0.055980072,0.053072536,0.026448895,-0.010877524,0.006530427,0.517902947,0.026990483,-0.157783591,-0.0808009,0.062311135,0.04495963,0.00470659,0.020550711,-0.019175913,-0.096507398,0.178342793,0.154317591,-0.018765049,-0.073459175,-0.045533431,-0.009096354,-0.032239771,-0.002289991,1.085490263,111.5675349,condition4_1_3_iii_2
condition4,0.223134398,0.193195162,-0.135482676,0.03141561,0.061981094,0.017330852,0.003133013,-0.044030096,0.052832257,-0.056077661,0.034220172,0.050128022,-0.034941736,-0.072605524,0.029407471,-0.045928706,0.014056501,0.03637169,0.198248426,-0.165688543,-0.069537965,0.040618942,-0.002152532,0.012354474,0.057038074,-0.025640247,0.049791815,0.210473823,0.016447193,-0.200192882,0.196905329,0.063718301,-0.065216803,0.04489886,-0.004102827,0.01874555,1.353237656,86.59642362,condition4_2_1_ii_1
condition4,-0.045840525,0.007501916,0.001319682,-0.017162522,-0.001351525,-0.010234331,-0.023137943,0.010671096,-0.006787421,0.131152081,0.029890406,0.02203944,0.030913866,-0.014748447,-0.003250998,-0.001059793,0.012864119,0.005855273,0.012947933,0.030171181,-0.048722915,-0.009383349,0.033759304,0.021751183,0.001698536,-0.008989686,0.001966907,0.033726578,-0.037442251,-0.018761804,0.0374874,-0.001823746,-0.008809608,0.000409787,-0.001210488,0.002110954,1.136093851,109.5721391,condition4_2_1_ii_0
condition4,-0.071909088,0.109658861,0.099070403,0.039105657,-0.115961985,-0.013987877,0.024016255,0.005720639,0.025831381,-0.118649173,-0.099252388,0.01359201,0.045076175,0.01197221,-0.004771896,-0.031291878,-0.01689394,-0.001677718,0.228343852,0.143705751,0.047115295,-0.005107784,-0.031033649,-0.030507768,-0.012949453,0.00105427,-0.008501735,-0.203080664,0.0211253,0.16319012,0.134430307,-0.037136416,-0.019904878,-0.052279006,-0.026879517,-0.01693602,1.214971976,115.5337882,condition4_2_1_ii_2
condition4,0.069869453,0.027760935,-0.011339965,-0.040227154,0.021545301,-0.01952299,-0.018181898,0.019892902,-0.003401314,0.201058222,0.054425712,0.069971526,-0.045999432,0.01636037,0.001993958,0.037422674,-0.024014377,0.00781186,0.082667281,-0.005189342,-0.088667653,-0.002148911,0.029684572,0.009415001,-0.025975274,0.023363944,-0.016733925,0.144569206,-0.140862575,-0.051399469,0.012939668,0.047761975,-0.038531523,-0.026666975,-0.000610202,0.010879649,1.4194129,112.854045,condition4_1_3_i_2
condition4,-0.032189145,-0.050078239,-0.014199232,-0.018910332,-0.011563935,0.005109253,-0.034717189,-0.016956055,-0.004371812,-0.012356678,0.043279051,-0.01026538,0.032873232,-0.021314599,-0.012775795,-0.010559726,-0.023374788,-0.007029305,0.011724589,0.053405875,0.057029729,-0.034148595,-0.020194865,0.013617962,0.020473257,-0.00374564,0.00440867,0.046729568,0.007460405,-0.01687869,-0.048951886,0.018529393,0.009078583,0.007236751,-0.001109123,-0.008024575,1.099930268,102.5936398,condition4_1_3_i_0
condition4,0.186489201,0.056412685,-0.052945188,0.011700397,-0.030676345,0.006070879,-0.002679523,-0.034192633,0.001343765,-0.087751432,0.010864608,0.140752287,-0.032459167,-0.043549428,0.032692638,0.009214953,-0.003493725,-0.017946354,0.085589288,-0.023500777,-0.117190817,0.1217853,-0.008071495,-0.040031774,-0.009033075,-0.001314379,-0.006090585,0.104078194,0.019317113,-0.043317964,0.022960551,0.019751756,-0.011104443,-0.062241186,0.003541589,-0.000879178,1.120594986,130.7444321,condition4_1_3_i_1
condition4,0.013272115,-0.016284314,0.051303917,-0.011288267,0.02170965,-0.008401012,-0.002048515,0.003042057,-0.006913982,0.047920408,0.036378085,0.040617426,0.020136781,-0.020018258,-0.021536679,0.017792828,0.022029417,9.49E-05,0.046301404,-0.027954334,-0.040059634,-0.027289479,0.045370063,0.009631925,-0.01333915,-0.007878404,0.004249427,-0.002234962,-0.086367847,0.015062383,0.015987993,0.0131452,0.012852635,0.014670305,-0.010105505,-0.018816887,1.300399556,98.43306514,condition4_2_1_v_2
condition4,0.081001254,0.174571423,-0.060868925,0.02729285,0.028395362,-0.041854569,0.005321301,0.055927129,0.012913098,-0.057321512,0.097620186,-0.038278276,0.045613737,0.054773012,0.024138405,0.01219234,-0.00721646,-0.003718944,0.321334455,-0.149785347,-0.063795946,-0.051111328,-0.063891483,0.046584696,0.002404214,-0.031242795,0.023617122,0.063176023,-0.083518435,-0.074974596,0.184842368,-0.079051205,-0.117117299,0.0166023,0.019245105,0.016093812,1.617803509,82.77822567,condition4_2_1_v_1
condition4,0.014605525,-0.000336703,-0.027662894,-0.010944326,0.002562415,-0.003171831,0.001184925,0.005413867,0.00256466,0.047474683,-0.024409032,-0.001640944,-0.023760072,0.008724453,-0.009210252,0.01379024,0.001220676,0.009978759,0.054714103,-0.0060994,-0.027211691,-0.004989585,0.024897225,0.015964253,-0.016769028,0.001151188,-0.012142014,0.017182967,-0.023198733,-0.00883409,0.017249378,-0.000334456,-0.016750652,-0.004497101,0.027123289,0.000499018,1.091473563,107.8302531,condition4_2_1_iii_1
condition4,-0.012838876,-0.168376592,-0.055428695,-0.006487041,0.052952118,0.124743485,0.027364158,0.061504851,-0.033353861,-0.149729301,-0.104246856,-0.195570238,0.003656775,-0.148515952,-0.028561882,0.018071091,-0.010251795,-0.003120092,0.268838265,0.016099127,-0.021087571,0.028935397,0.174442481,-0.039981796,-0.009395202,-0.011192378,0.076310858,-0.060568682,-0.336628557,-0.08051477,-0.064373517,0.017717467,-0.033976107,-0.022814642,-0.023312768,-0.028188936,1.217069832,106.5906418,condition4_2_1_iii_0
condition4,0.105808312,0.118656324,-0.032627417,0.013407579,0.027376729,0.04444368,0.018547366,0.001457262,-0.016879206,-0.286266777,0.034454849,0.093325461,0.020885591,-0.013411206,-0.009083425,0.028729358,-0.028199675,-0.015717281,0.363411968,-0.117465209,-0.054205708,0.072486612,-0.069236364,-0.016302169,0.012866517,0.005818805,0.009091282,0.273808655,0.157587187,-0.189558725,0.077443317,0.09800052,-0.028881704,0.001635829,-0.023222154,0.003553805,1.122098133,117.4899596,condition4_2_1_iii_2
