,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9,coef10,coef11,coef12,coef13,coef14,coef15,coef16,coef17,coef18,coef19,coef20,coef21,coef22,coef23,coef24,coef25,coef26,coef27,coef28,coef29,coef30,coef31,coef32,coef33,coef34,coef35,coef36,coef37,coef38,name
condition4,-0.002855797,-0.033035128,-0.016810985,0.112476748,0.032883818,0.023524664,-0.003128668,-0.017925712,0.015207273,0.026640421,0.047026057,0.019903479,-0.010091756,-0.069952309,-0.013777539,-0.010731247,-0.002327396,0.021087384,0.038354259,-0.017888443,-0.015981711,-0.016693679,0.031822036,-0.025785948,-0.011854038,-0.003712188,-0.017883905,0.0007293,-0.027125034,-0.057213564,0.040389657,-0.023487386,0.047303573,0.008294601,0.010355908,0.002907072,1.146158294,157.0836327,condition4_1_3_7_0
condition4,-0.002495561,0.036061572,-0.042520884,0.032156364,0.037789729,0.013432294,-0.039741785,-0.002658778,0.00708626,0.114257522,0.018774778,0.031062603,0.012178552,-0.007983524,-0.040183327,-0.00519262,0.021571536,-0.000280808,-0.03084602,0.050822203,-0.005132353,-0.048861184,0.020959336,0.028487287,-0.001618862,0.013341651,0.001790602,0.046433737,0.019711677,-0.069831413,-0.007586215,0.047990893,-0.001487904,-0.009909495,0.009889976,-0.006850562,1.278790679,181.7298451,condition4_1_3_7_1
condition4,0.003021009,0.046795187,-0.052646358,0.008522902,0.019409162,0.010917116,0.007354163,0.010406229,0.00364974,0.022919261,-0.016906794,0.058774009,0.041396775,0.039620123,0.007391493,-0.011778719,-0.002117339,-0.004511125,0.007390648,0.016141589,-0.037470346,-0.044114945,-0.0117773,0.011156748,-0.022885084,0.013574245,-0.003736651,0.059233228,0.045333657,-0.011900899,0.017280153,0.015926829,-0.001437725,0.010076315,-0.004224447,-0.007596306,1.158050104,184.6602795,condition4_1_3_8_1
condition4,0.10336229,-0.017380671,0.027531721,0.03173191,-0.036484392,-0.02374348,0.022963869,0.003810499,-0.000588552,-0.19857193,0.110169575,-0.045461521,0.023100602,-0.079203941,-0.055278076,0.01558589,0.010689795,-0.024593756,0.205896385,-0.047367618,0.043483812,-0.132264603,0.104202467,0.017368393,0.004085032,-0.045512103,-0.018737389,0.145698509,-0.103082429,0.096834848,0.016266935,-0.068824551,0.05284782,-0.00562045,0.018470918,-0.042033327,1.14200635,153.5459942,condition4_1_3_8_0
condition4,0.002102467,0.0368768,0.037960505,0.029409361,0.010303983,-0.020961799,-0.013538319,0.002304503,-0.007406069,0.002546301,-0.065152951,0.00709883,0.018072836,0.002350002,-0.00384834,-0.010740697,-0.016162138,0.013310068,0.145097062,-0.021036793,-0.055793174,0.026861086,-0.008690121,-0.025124352,0.015660942,0.0348402,0.015792138,-0.074427595,-0.025972578,0.100262811,0.084454735,-0.017014491,-0.018528624,0.002804382,-0.005617046,0.00275906,1.125373766,159.481415,condition4_1_3_8_2
condition4,0.000570336,0.125754495,0.01484511,0.038475698,0.012328002,-0.036820916,0.006361764,0.008986689,0.013314109,-0.174967688,-0.101700063,0.097925885,-0.020619186,-0.043424036,0.05041042,0.01647709,-0.03834837,-0.001939513,0.321144734,0.110464742,-0.194667957,-0.090299216,0.062287434,0.092783644,0.029357849,-0.009316832,-0.015011977,-0.005003756,0.206053321,0.107458713,-0.001655691,-0.037904207,-0.010023961,-0.001708327,-0.022980003,0.021530319,1.166470951,165.4175943,condition4_1_3_6_0
condition4,0.045540178,0.178030332,-0.003307065,0.07914861,-0.058982364,-0.02915069,-0.006663598,-0.007149049,0.005666638,-0.228385931,-0.058762695,0.047111999,-0.040979286,0.043513437,0.054017858,-0.047624817,0.000999661,0.00070693,0.527148126,-0.051265258,-0.255950409,0.028937219,0.016443788,0.034166463,-0.000343321,-0.019459256,-0.001239345,0.01774869,0.284667135,0.117551125,-0.054043201,-0.064810566,0.048060675,-0.007689837,0.020748773,-0.015183868,1.309615167,121.9463212,condition4_1_3_6_1
condition4,-0.073523036,0.038744771,0.034634093,0.028594579,0.018154662,0.001584788,0.00396946,0.013448422,-0.01384442,-0.036529728,0.018174514,0.046133978,0.024027629,-0.037457347,-0.016474591,-0.030877668,0.026139789,-0.012662246,0.229540168,0.017040415,-0.055666296,-0.073830107,0.017649747,0.018362383,0.001332762,-0.039108784,0.010511455,0.068027691,-0.028468664,-0.011946041,0.013574278,0.009789076,-0.019394437,0.025663405,-0.003794188,0.008151687,1.095303326,185.0677009,condition4_1_3_6_2
condition4,-0.024166508,-0.043993886,-0.073245687,0.002496461,0.033542855,0.034258062,0.027438692,0.008061844,0.005186023,0.168938799,-0.133600777,-0.032495373,0.00026973,-0.001354244,-0.010640418,0.001535219,-1.69E-06,-0.009321968,-0.064677688,0.077075745,-0.03649607,-0.004827854,0.027324423,0.015163253,-0.008314459,-0.004221751,0.012575861,0.069639029,-0.040036272,-0.037115884,-0.021134846,0.00231445,-0.006101865,0.029639362,0.004288051,0.001950195,1.288006724,178.5398187,condition4_2_1_4_2
condition4,-0.158100936,0.124642319,-0.060356802,0.013101703,0.039978614,-0.046603717,0.008705213,0.026818259,0.011895665,-0.091560848,0.007355088,0.031564765,-0.00082829,0.001799203,0.036064318,0.021628065,-0.024025299,-0.013238492,0.286515426,-0.056559054,-0.098942054,-0.003593935,0.002903891,-0.09520178,0.010276684,0.05938104,0.015821411,-0.104520935,0.016764475,-0.043177652,0.043619648,0.033657188,-0.059161523,-0.067678988,0.010922482,0.042937332,1.140070431,162.4078175,condition4_2_1_4_1
condition4,-0.007637886,0.01566523,0.104015677,0.019728881,0.044348231,-0.09373543,0.04667588,0.002740014,0.029912,-0.111191408,-0.046853856,0.0008416,0.022746204,-0.009062279,0.046757485,-0.022759494,0.021036356,-0.007366915,0.259970674,0.084937941,-0.006143363,0.037841487,-0.063449673,-0.041383848,0.012034324,-0.009133533,-0.010625964,-0.064807703,-0.063104744,0.133247588,0.077169761,0.076959578,-0.038346731,-0.042984405,-0.040354371,-0.01956839,1.185458631,153.4154474,condition4_2_1_4_0
condition5,-0.02564702,0.118358249,-0.049663294,0.00719134,0.038551763,-0.013448107,0.002101013,0.014054846,-0.004638186,-0.121604507,-0.000938973,0.11205529,-0.008276674,-0.004829961,-0.021976692,-0.02856375,-0.020108427,0.015212508,0.227047997,0.009910568,-0.173189641,0.022844237,0.057476502,-0.016572098,-0.018381553,0.007064797,0.007097702,0.086037607,0.19918974,-0.048868595,-0.071286168,0.042330312,0.083139728,-0.012880735,-0.036401106,-0.002353716,1.219023059,145.3318317,condition5_1_2_4_2
condition5,-0.011234092,0.030950253,-0.011168718,0.040600228,0.039977047,-0.013106873,0.014034347,-9.70E-05,-0.002985558,0.005200437,0.006421319,0.004511239,0.00060565,-0.024977435,0.003853007,0.005832633,-0.001294219,0.00829599,0.090032176,0.012532183,-0.067460944,0.029379412,0.025907737,-0.014408492,0.009512074,0.003523426,0.003045741,0.014921602,-0.032166889,-0.050055043,0.027636333,-0.005803079,0.024640006,-0.000587879,0.009568995,0.008846205,1.172042021,163.1149769,condition5_1_2_4_1
condition5,-0.00381754,0.035220135,0.019032135,-0.010099979,-0.027115182,0.026608874,-0.029363513,-0.00740223,-0.026259327,-0.059056872,-9.88E-05,0.154732533,-0.021103454,0.009202039,0.015143304,0.016567939,-0.012877806,0.01917991,0.150431318,-0.065293606,-0.104333762,-0.011530853,0.048877606,0.021665745,-0.046224119,-0.014464889,0.026102289,-0.03948537,0.00603877,0.047795575,-0.057043413,-0.046566453,0.005353356,0.040328202,-0.03547717,-0.066941376,1.226621275,130.5181669,condition5_1_2_4_0
condition5,-0.050817686,-0.030833474,-0.011466995,-0.037510529,0.016409579,0.016461564,0.003226137,0.043502386,0.017303319,-0.10913825,-0.008551025,-0.01346337,-0.064862553,-0.010710655,-0.036331355,-0.017304303,-0.002914601,-0.000733775,0.042947697,0.016065583,0.068679086,0.054394782,0.011816412,0.01483741,-0.012951942,0.013396699,0.017589072,-0.16697126,0.062678313,-0.012283883,-0.068907083,0.030902917,-0.0131627,0.006250101,0.035888035,-0.007627955,1.021887487,150.0644521,condition5_1_2_5_1
condition5,0.021250405,0.046658073,-0.015201189,-0.014945519,-0.002016196,-0.001857444,0.020647627,-0.004959562,0.013273818,-0.028039797,-0.031877174,-0.002878789,-0.014436464,0.008360121,0.00746748,0.003432142,0.028363034,-0.004666318,0.089934231,0.03217727,-0.027644772,-2.16E-05,0.013417852,0.03282951,-0.036307009,-0.019685301,0.030673635,0.035302777,-0.045953929,-0.003753011,0.056429602,-0.007444955,-0.03592215,-0.013006051,-0.002605916,0.004696542,1.076808965,143.2308298,condition5_1_2_5_0
condition5,0.031619909,0.036008538,-0.05902385,-0.089936515,-0.01614019,0.035694669,-0.03781351,-0.027562751,-0.014320373,-0.322872954,0.174588017,0.086101281,-0.00041946,0.045993407,0.022464728,0.039560303,-0.022036288,-0.010162698,0.364362699,-0.203345734,0.052944754,0.066022469,-0.107840315,0.0213284,-0.003567507,-0.019101404,0.005539938,0.30633405,0.042023622,-0.186221227,0.063903391,0.032669944,0.02504882,-0.015295947,0.006583668,0.003188272,1.141588748,123.0854921,condition5_1_2_5_2
condition5,-0.068834123,-0.012999554,-0.019662765,0.021158765,-0.002158385,-0.018709706,-0.015209616,-0.00406593,-0.011432814,0.036272205,0.084910293,0.005960127,0.033857151,-0.026690087,0.00236516,-0.012509971,-0.005506409,0.010256026,-0.018689359,0.077881042,-0.065935912,-0.026755423,0.020441397,0.016335105,0.015671875,-0.009331896,0.000826026,0.037659964,-0.040740976,-0.047862775,0.028334425,0.024303739,-0.002608026,0.000763879,-0.010614512,-0.005340434,1.383481173,114.8571458,condition5_1_1_4_2
condition5,-0.031044386,-0.052549205,-0.022752245,-0.021523525,-0.032181831,-0.003212723,0.004793693,-0.008812251,0.021567875,0.218661746,-0.073385152,0.031555255,-0.009094926,0.000525971,-0.006197728,-0.043026775,-0.021838612,-0.017432353,-0.088301641,0.018143586,-0.056714664,0.002849776,-0.036179149,0.015889986,0.034489218,-0.013688362,0.005351226,0.02494205,-0.036364235,0.017062801,-0.001039068,-0.006458949,0.033109668,-0.001476846,0.006906149,0.015738073,1.310430395,130.0127088,condition5_1_1_4_0
condition5,0.027113957,0.050290415,-0.009188406,0.056025924,0.014336908,-0.001468257,0.007168177,0.028936006,-0.022881896,-0.05071525,0.028931606,0.008286832,0.022458533,0.000373542,-0.008726768,-0.017551211,0.009470042,0.003874732,0.17735509,-0.035230548,-0.064153867,-0.017462957,-0.025560375,-0.00835535,0.004671287,-0.013942812,0.022741517,-0.00708476,-0.020849891,-0.012352999,0.044045697,-0.010703006,-0.024978487,0.02956022,0.006858055,-0.012195669,1.170670278,133.3006004,condition5_1_1_4_1
condition5,-0.087181576,0.084781062,0.031324446,-0.024033258,0.014919942,-0.003017596,-0.000639415,-0.022829968,0.024441529,-0.224267725,0.040585213,0.068158655,0.041715203,-0.021917428,0.028094186,-0.005146096,-0.01166323,-0.018871266,0.303369467,0.172676174,-0.096962157,-0.146793542,-0.043587926,0.027681649,0.041408868,-0.02244556,-0.006379815,0.009450637,0.226966428,0.016862148,-0.072262582,-0.067634234,0.049707259,0.039835414,-0.03014473,0.008884572,1.091421339,111.3076092,condition5_1_1_5_0
condition5,-0.110175777,0.102278105,-0.048037279,0.099485892,0.026884399,-0.070846104,-0.027377078,0.032183417,0.033569012,-0.394563017,0.0022573,-0.029002778,-0.022793179,0.097145569,0.035599422,-0.046344481,0.046009809,0.006817664,0.7840457,0.145427427,-0.054027906,0.029715178,0.009054699,-0.077095172,-0.053329313,-0.012208316,0.029460733,-0.031177061,0.225167098,-0.079011224,0.052336012,0.168404599,0.055196293,-0.047995486,-0.031427612,-0.036895301,1.228739607,100.1572004,condition5_1_1_5_1
condition5,0.06281608,0.180739373,-0.011365825,-0.006560972,0.069581207,0.014880707,-0.013704003,-0.000957762,-0.026266291,-0.193421508,0.037515554,0.037810548,0.061706712,-0.056546766,-0.004114464,0.016262292,-0.008154315,-0.035729542,0.309409293,0.009141771,-0.039644747,0.024470775,0.045870193,-0.070362497,0.022452069,-0.011722108,-0.013594703,0.20743717,0.072718975,-0.155393317,0.023457274,0.15424584,-0.031875195,-0.022863931,0.042854271,-0.011548109,1.116237202,133.0201777,condition5_1_1_5_2
condition5,0.084305852,0.044899444,-0.049108247,0.043112158,0.017200113,-0.031460295,0.00665958,-0.027688287,-0.003778163,0.053897895,0.034600323,0.041137161,0.02091469,-0.00013889,-0.026267485,0.045796089,-0.004860124,0.008319998,0.051398585,0.014427843,-0.059045738,-0.03458961,0.008354294,-0.001277813,-0.010298908,-0.001509064,-0.002088906,0.084586947,-0.02187246,-0.054463254,0.046260696,-0.013692627,0.036247996,0.014938453,-0.01543355,0.016285295,1.150424455,139.3382992,condition5_1_2_7_2
condition5,0.05592537,-0.019475869,-0.019296245,0.002387731,0.003423541,-0.012441096,0.031224392,-0.01272186,-0.003012382,0.142230781,0.025048678,0.034223193,0.018512574,-0.01286638,0.019238114,-0.017996989,0.018887639,-0.021200477,-0.046108884,-0.082018676,-0.068575699,-0.014352445,-0.015381187,-0.018563592,-0.00067285,0.018668092,0.023317154,0.004456062,-0.093480556,0.050912937,0.004306533,0.022605286,0.022604241,0.018887372,0.022194756,0.018977605,1.122308668,120.4753045,condition5_1_2_7_1
condition5,-0.003964182,0.034463943,-0.063362904,0.045175065,0.015601614,0.000996354,0.007208008,-0.024613372,-0.022116883,0.072429417,0.040259927,-0.035958386,-0.007933222,0.052091561,-0.007432111,0.013707196,0.007258603,-0.016953568,0.078724555,0.008427991,0.014610243,-0.011259699,-0.005814565,0.044198604,-0.040005045,-0.00755288,0.019206822,0.053007196,0.002514948,-0.09212691,0.067131804,-0.035686382,0.029056264,0.0377785,-0.007842056,-0.003416129,1.162736116,143.5894318,condition5_1_2_7_0
condition5,0.105000809,-0.035931963,0.100681829,0.082188212,-0.00844326,0.004226691,-0.009270337,-0.04422567,-0.003113006,-0.33601474,0.042080076,-0.117236654,0.0485836,0.000531312,-0.033674648,0.041030741,0.0507766,0.006660056,0.519739576,0.114745241,0.119930244,-0.301039829,0.038079815,0.002497542,0.051724841,0.007556492,0.008823993,0.170957005,-0.129892384,0.355028177,0.075420827,-0.04363541,-0.013955437,-0.048316919,0.032345508,-0.037291897,1.16245498,113.3815908,condition5_1_2_6_1
condition5,-0.002487222,0.156023296,0.032187024,-0.005375707,0.013504577,-0.024744853,0.003477005,-0.008775806,0.016166069,-0.219956695,0.042690116,0.03427229,0.037409132,0.001974177,-0.015261847,-0.038195701,0.01185377,0.014312519,0.42264316,0.039112596,-0.166385683,-0.024426495,0.08367019,0.043088776,-0.00194901,-0.02062213,0.008218044,0.056981501,0.16298347,-0.075059721,-0.067107402,0.044124303,0.072462117,-0.002770003,-0.013283929,0.024131397,1.01864102,130.4222667,condition5_1_2_6_0
condition5,0.073892823,0.084610596,-0.051918848,0.026832289,0.078286687,-0.004328355,-0.017329745,0.012888681,0.018249372,-0.184473483,0.077410316,-0.007354375,-0.033838699,-0.01651372,0.021975073,0.029277432,0.025986845,0.009752085,0.210096549,-0.098971545,0.005350562,0.050453721,-0.057768091,-0.002043468,0.035753569,-0.025342651,-0.005590167,0.130452111,0.006642364,-0.184954939,0.137898605,0.060002255,-0.047854968,0.043341442,-0.013738105,0.009273562,1.128238534,131.6156257,condition5_1_2_6_2
condition5,0.036293144,0.07768841,-0.046243629,-0.001948347,0.048571996,-0.000225512,-0.000954943,0.002517329,-0.002340004,0.080222031,0.026704689,-0.00637794,0.012713973,0.027646324,-0.006899956,-0.029943991,0.007642249,0.003797728,-0.003206375,0.02662073,0.01541971,-0.026044177,-0.020286351,0.008779396,-0.004697245,-0.023190452,0.019943396,0.050659822,0.048334188,-0.098578261,0.007628574,0.016695364,-0.021557458,0.017994261,0.015108858,-0.025763807,1.135924461,143.9946102,condition5_1_2_8_0
condition5,-0.103027111,0.156703286,0.042520153,0.025831667,-0.025699912,-0.031175858,-0.012378918,-0.017874662,0.023345472,-0.069185056,0.008431865,0.076078607,-0.008362406,-0.038400619,0.001664894,0.026006261,-0.007588301,-0.001890211,0.176807943,0.042578072,-0.158253781,-0.022913753,0.042068255,0.032265289,0.005570463,-0.011732481,-0.01288472,-0.046498714,0.135868296,0.058843965,-0.048481192,-0.081555327,0.042309273,0.037820073,-0.015075142,-0.007109404,1.223767889,124.4306853,condition5_1_2_8_1
condition5,0.022147764,0.060800828,0.003843541,0.002102468,0.012037659,-0.033436541,-0.008197959,0.008090765,0.008345886,0.023350834,0.048882821,-0.009361634,0.007356952,-0.004378023,0.010494291,-0.000726623,0.003315382,-0.009719502,0.030884691,-0.013178008,-0.052567516,-0.00459651,0.055629546,0.018922654,-0.020263814,-0.003657238,-0.010472642,-0.001682424,-0.010077325,-0.007887351,0.029942332,0.012935975,-0.035871031,-0.00402626,-0.008413602,0.002117501,0.982058258,142.0761695,condition5_1_2_8_2
condition5,0.15697902,0.232269283,-0.072611119,-0.048488258,0.058250182,0.061171289,0.020161134,0.054178714,0.009172748,-0.264936635,0.047652813,0.078947643,0.103985034,-0.009416752,-0.01989036,0.049065534,-0.014155702,-0.023156632,0.299157498,-0.225090202,0.062985648,-0.002240811,-0.056321001,-0.024423152,-0.014533954,0.045338822,-0.025183174,0.384446754,0.230649169,-0.256690754,0.080395976,-0.012510216,0.015424203,0.020738911,0.011595848,-0.005859155,1.120841461,113.4261914,condition5_1_1_7_2
condition5,0.138807976,0.00675792,-0.047538609,0.026744959,-0.01594255,-0.025113762,-0.001278428,0.003805993,-0.01172295,0.030440995,0.021875495,-0.012637453,-0.02251777,-0.00204296,-0.015892532,-0.007122956,-0.005155205,-0.026326963,0.123552889,-0.033853653,-0.027396465,-0.007605441,0.011242046,0.020329799,-0.032455988,-0.011680787,0.015430292,0.087843278,-0.047701893,0.013328464,0.040677598,-0.026626981,0.010681365,0.017287461,-0.024911951,0.008856535,1.112266375,151.1760892,condition5_1_1_7_0
condition5,0.026709301,0.120642788,-0.024622483,0.002307349,-0.015711721,0.015904834,-0.040209025,0.023662303,0.026767017,-0.015507991,-0.025463594,0.130845433,0.033272487,-0.004732608,-0.00822706,0.033626559,0.012776316,-0.019837922,0.284765131,0.0906647,-0.150963197,-0.033882795,0.0523,0.046151106,-0.05348245,-0.03434868,0.041280603,0.035046464,0.08660118,-0.01643265,-0.111482987,0.013314012,0.026961056,0.012273749,0.001964566,-0.034182789,1.274783443,130.2926421,condition5_1_1_7_1
condition5,0.125635458,0.100174995,-0.063764512,0.077111154,0.029402147,-0.012572536,-0.043555342,0.011728933,0.017074509,-0.094803603,0.070592767,0.007605301,-0.024499651,0.001904299,0.005502308,0.014138172,-0.007604937,0.016127734,0.212602051,-0.182382613,0.035612086,0.020746962,-0.086029923,0.059185702,0.012856856,-0.013480282,0.005201088,0.188203962,0.035474014,-0.159153308,0.160268503,-0.014001926,-0.041873495,0.014288059,-0.008145288,0.027145191,1.200675717,139.4063463,condition5_1_1_6_0
condition5,0.006347565,0.144060768,0.014656178,-0.034586334,-0.01874223,-0.026132738,0.034258943,0.003317493,-0.011871395,-0.208812243,0.026732363,-0.002192345,-0.040089041,-0.016641003,-0.01186482,0.010385176,0.009782361,0.008062253,0.325670115,-0.078036151,-0.167225672,0.121499305,0.079939568,-0.023242655,-0.042996158,0.007673091,-0.013055133,0.050327319,0.170771336,-0.05858406,-0.039436519,0.059414494,-0.009602749,-0.016650569,0.012400273,0.025682504,1.160593027,123.8870402,condition5_1_1_6_1
condition5,0.077080993,-0.053068144,0.038131993,-0.004529485,-0.023332719,0.001932803,-0.000185107,-0.015110526,-0.008833376,-0.05893741,0.067061564,0.002232638,-0.028008098,0.016233742,-0.019736183,-0.002504317,-0.014587373,-0.010557163,-0.019257356,-0.134230584,0.016170451,-0.045556762,0.00606571,0.033625156,0.009316871,-0.020986507,0.013048995,-0.058260898,-0.02610979,0.052682173,-0.007701395,-0.000846288,0.01466286,0.000105628,-0.021150736,-0.006112338,1.046090308,161.4019944,condition5_1_1_6_2
condition5,0.012038334,0.065827084,-0.002954033,-0.018163088,0.000574974,0.010306087,0.004488669,0.004589202,0.00662288,0.055226899,-0.000858456,0.038969671,0.009061175,-0.041256297,0.008661907,0.035396297,0.001968467,0.011561419,-0.010354793,0.019707527,-0.096123731,0.021526853,0.093331216,-0.030483539,-0.025559642,-0.015935359,0.021282568,0.008426679,0.065121786,-0.017363122,-0.017171883,-0.018662899,0.027572079,-0.006647279,-0.016418732,0.041443472,1.348795273,127.4470944,condition5_1_1_8_1
condition5,-0.048014466,0.100468741,0.033295889,0.052049577,-0.044135842,-0.022260284,0.017476954,0.001862649,0.002396147,-0.103612726,-0.111153259,-0.030215351,0.047107371,0.012811741,-0.018895362,0.00825841,0.001786081,0.036238684,0.234602152,0.180729288,-0.010330583,-0.061387249,-0.002718076,-0.03186191,-0.005719503,0.018150255,0.012295981,-0.017145027,-0.036089237,0.083847361,0.129378501,0.004760209,-0.049385391,-0.049097529,-0.00410456,0.011597729,1.165820077,117.0274497,condition5_1_1_8_0
condition5,0.128200982,-0.009629033,-0.02912597,0.08093943,-0.036275643,0.0061812,-0.002636091,-0.019245336,0.008441536,-0.071735206,0.152375229,-0.053670167,0.048176804,-0.010199437,-0.039789868,0.002597767,-0.006231478,-0.005868556,0.138378031,-0.100702926,0.020675981,-0.113730926,0.044205118,-0.006458531,0.006757205,0.007274291,-0.011825008,0.205518185,-0.119167366,-0.031647478,0.055292785,-0.0010075,0.033840738,-0.025830558,0.003461815,0.003294956,1.204803272,122.9656276,condition5_1_1_8_2
